CustomerID,Cluster,Segment,Customer Profit,Segment Churn Rate,Segment Discount Rate,Constructed CLV,Predicted CLV,Residual
22986,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
14701,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16290,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16307,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21394,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23097,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23409,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23410,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
14851,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23320,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23314,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12949,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23324,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23117,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22987,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23116,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23343,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23102,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16417,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23418,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22966,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23414,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16317,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13733,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22961,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22953,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23311,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13269,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13273,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12980,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16287,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13766,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
17849,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23101,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13357,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13730,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12975,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
17720,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21387,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22202,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23118,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22571,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22582,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16297,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16411,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
14424,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15454,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22854,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22851,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22850,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22845,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13886,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13721,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16534,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21560,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21966,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15637,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
29013,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13726,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13768,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23423,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21969,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16406,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21402,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16538,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21553,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13385,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16308,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16553,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22583,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22581,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12947,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22579,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
17772,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21562,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22577,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
17191,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
25093,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
25991,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13468,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16197,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16277,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16562,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12934,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13464,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16561,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13462,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13248,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13250,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21958,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21555,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13725,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21959,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13403,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
14976,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16530,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16033,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21165,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15929,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13400,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13883,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13884,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
14995,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22578,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12942,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15627,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22921,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22573,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22910,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22909,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22908,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15457,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22906,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22905,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22904,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13769,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22929,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15626,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15460,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13383,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21568,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16298,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16550,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15463,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12923,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15624,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22203,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21570,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22200,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22199,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12922,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22198,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22197,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22196,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22913,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22912,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23098,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22939,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
17185,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13083,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16824,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22936,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22935,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22942,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16540,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22933,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
12930,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16045,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22946,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
13384,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16546,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
21552,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15456,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
16328,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22927,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
22926,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
15002,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63288.0746,0.0
23435,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63163.4317,124.6429
25989,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63124.1675,163.9071
25992,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63124.1675,163.9071
13477,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63069.5318,218.5428
16554,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,63069.5318,218.5428
22860,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62972.906,315.1686
13700,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62972.906,315.1686
22411,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62972.906,315.1686
14925,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62972.906,315.1686
29336,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62960.2604,327.8142
17093,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62914.1458,373.9288
23525,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62914.1458,373.9288
13877,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62914.1458,373.9288
17803,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62914.1458,373.9288
23422,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62914.1458,373.9288
29154,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62741.7176,546.357
23425,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62477.8955,810.1791
17794,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62477.8955,810.1791
16390,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62474.3343,813.7403
29522,3,Inactive Low-Value Customers,19734.7837,0.2381,0.1079,63192.006,62401.013,790.993
22400,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62140.725,1147.3496
22576,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62140.725,1147.3496
16588,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,62140.725,1147.3496
29580,3,Inactive Low-Value Customers,21319.7138,0.2381,0.1079,68267.0508,61660.9665,6606.0843
29497,3,Inactive Low-Value Customers,19641.6925,0.2381,0.1079,62893.9222,60764.9615,2128.9607
16826,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,60231.6517,3056.4229
23573,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,60231.6517,3056.4229
29997,3,Inactive Low-Value Customers,18302.2084,0.2381,0.1079,58604.8106,59758.8664,-1154.0558
26113,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,59605.6286,3682.446
26049,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,59605.6286,3682.446
29712,3,Inactive Low-Value Customers,18473.9056,0.2381,0.1079,59154.5959,59559.6737,-405.0778
16389,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,59229.9303,4058.1443
29913,3,Inactive Low-Value Customers,12656.3548,0.2381,0.1079,40526.4359,59018.1952,-18491.7593
25999,6,Declining Frequent Buyers,626.6146,0.0,0.01,63288.0746,57474.8364,5813.2382
30048,3,Inactive Low-Value Customers,16923.3761,0.2381,0.1079,54189.7039,55394.911,-1205.207
29507,3,Inactive Low-Value Customers,23103.2139,0.2381,0.1079,73977.9292,55052.2492,18925.6801
29901,3,Inactive Low-Value Customers,17257.9581,0.2381,0.1079,55261.0564,54064.5325,1196.5239
29734,3,Inactive Low-Value Customers,18044.8537,0.2381,0.1079,57780.7449,51841.5308,5939.2141
29861,3,Inactive Low-Value Customers,22079.0094,0.2381,0.1079,70698.3625,50634.7756,20063.5869
29624,3,Inactive Low-Value Customers,20518.7003,0.2381,0.1079,65702.1557,49488.4187,16213.7369
30000,3,Inactive Low-Value Customers,12870.043,0.2381,0.1079,41210.679,48209.5105,-6998.8315
29825,3,Inactive Low-Value Customers,14886.869,0.2381,0.1079,47668.6812,46560.6283,1108.0528
29515,3,Inactive Low-Value Customers,15805.3923,0.2381,0.1079,50609.8501,46034.1015,4575.7486
29955,3,Inactive Low-Value Customers,14565.5924,0.2381,0.1079,46639.9336,44127.0142,2512.9195
30101,7,Lost Customers,6016.5241,0.0,0.15,46126.685,43740.7163,2385.9687
29725,7,Lost Customers,5712.3188,0.0,0.15,43794.4445,42196.7619,1597.6825
30067,3,Inactive Low-Value Customers,14079.4246,0.2381,0.1079,45083.1942,41513.9179,3569.2763
29918,7,Lost Customers,3776.0336,0.0,0.15,28949.5909,41435.1974,-12485.6064
29941,7,Lost Customers,5731.197,0.0,0.15,43939.177,41094.1397,2845.0373
29744,3,Inactive Low-Value Customers,13721.9509,0.2381,0.1079,43938.5411,36627.8828,7310.6583
30111,3,Inactive Low-Value Customers,17465.8228,0.2381,0.1079,55926.6521,36377.9716,19548.6805
29793,3,Inactive Low-Value Customers,10218.156,0.2381,0.1079,32719.1717,35980.8519,-3261.6803
29774,3,Inactive Low-Value Customers,10893.4021,0.2381,0.1079,34881.3517,34088.2487,793.103
29996,3,Inactive Low-Value Customers,10391.6425,0.2381,0.1079,33274.6861,33986.7684,-712.0822
29582,3,Inactive Low-Value Customers,8910.1066,0.2381,0.1079,28530.716,30605.5177,-2074.8017
29898,3,Inactive Low-Value Customers,9109.5661,0.2381,0.1079,29169.3978,30445.8227,-1276.4249
30016,6,Declining Frequent Buyers,-22.5224,0.0,0.01,-2274.7624,30165.2878,-32440.0502
29532,6,Declining Frequent Buyers,-45.5354,0.0,0.01,-4599.0754,29860.262,-34459.3374
29792,3,Inactive Low-Value Customers,9156.7705,0.2381,0.1079,29320.5492,29639.7032,-319.154
30056,3,Inactive Low-Value Customers,8648.3092,0.2381,0.1079,27692.4245,29445.0557,-1752.6312
30055,3,Inactive Low-Value Customers,8469.4044,0.2381,0.1079,27119.5602,27280.436,-160.8759
29742,3,Inactive Low-Value Customers,7625.7784,0.2381,0.1079,24418.2172,26866.7983,-2448.5811
29925,3,Inactive Low-Value Customers,9516.9205,0.2381,0.1079,30473.7719,26471.3084,4002.4635
29647,3,Inactive Low-Value Customers,8914.4489,0.2381,0.1079,28544.6203,26362.8096,2181.8107
29549,3,Inactive Low-Value Customers,9021.047,0.2381,0.1079,28885.9542,25608.001,3277.9532
29787,3,Inactive Low-Value Customers,8513.0901,0.2381,0.1079,27259.4445,25068.8185,2190.626
29621,6,Declining Frequent Buyers,-113.8385,0.0,0.01,-11497.6885,25003.1346,-36500.8231
29811,3,Inactive Low-Value Customers,9025.6983,0.2381,0.1079,28900.8478,24694.3735,4206.4743
29910,3,Inactive Low-Value Customers,7641.0737,0.2381,0.1079,24467.1937,24535.4249,-68.2312
29521,3,Inactive Low-Value Customers,9037.189,0.2381,0.1079,28937.6418,24527.4603,4410.1815
29958,3,Inactive Low-Value Customers,9156.3534,0.2381,0.1079,29319.2136,23884.1021,5435.1115
29658,3,Inactive Low-Value Customers,7522.7128,0.2381,0.1079,24088.1946,23854.9131,233.2815
29945,3,Inactive Low-Value Customers,9028.3634,0.2381,0.1079,28909.3817,23756.8499,5152.5317
30004,3,Inactive Low-Value Customers,6752.0353,0.2381,0.1079,21620.4374,23737.9256,-2117.4883
29511,3,Inactive Low-Value Customers,8067.7866,0.2381,0.1079,25833.555,23701.8455,2131.7095
11109,1,High Value but Cooling,2633.8175,0.0,0.1241,23850.7058,23677.8578,172.848
11101,1,High Value but Cooling,2617.3261,0.0,0.1241,23701.3669,23658.0354,43.3314
11456,1,High Value but Cooling,2591.2156,0.0,0.1241,23464.9215,23541.2633,-76.3417
11452,1,High Value but Cooling,2595.0243,0.0,0.1241,23499.4115,23526.9358,-27.5243
11007,1,High Value but Cooling,2591.5412,0.0,0.1241,23467.87,23485.8626,-17.9925
11025,1,High Value but Cooling,2584.7766,0.0,0.1241,23406.6127,23329.8395,76.7732
11004,1,High Value but Cooling,2577.8693,0.0,0.1241,23344.0632,23327.9647,16.0985
11076,1,High Value but Cooling,2576.6298,0.0,0.1241,23332.8389,23326.253,6.5859
11058,1,High Value but Cooling,2576.6298,0.0,0.1241,23332.8389,23325.6016,7.2373
11451,1,High Value but Cooling,2575.8849,0.0,0.1241,23326.0934,23318.0635,8.0298
11054,1,High Value but Cooling,2577.6857,0.0,0.1241,23342.4006,23314.611,27.7897
11243,1,High Value but Cooling,2574.658,0.0,0.1241,23314.9831,23311.2509,3.7322
11093,1,High Value but Cooling,2572.1352,0.0,0.1241,23292.1377,23289.5077,2.6301
11240,1,High Value but Cooling,2573.4872,0.0,0.1241,23304.3808,23288.6236,15.7572
11453,1,High Value but Cooling,2570.6665,0.0,0.1241,23278.8378,23287.5674,-8.7296
11001,1,High Value but Cooling,2568.8884,0.0,0.1241,23262.7361,23266.9023,-4.1662
11072,1,High Value but Cooling,2568.3833,0.0,0.1241,23258.1621,23265.2233,-7.0612
11444,1,High Value but Cooling,2566.9293,0.0,0.1241,23244.9954,23260.4846,-15.4892
11107,1,High Value but Cooling,2566.9293,0.0,0.1241,23244.9954,23258.659,-13.6636
11117,1,High Value but Cooling,2567.4107,0.0,0.1241,23249.3547,23257.3518,-7.9971
11077,1,High Value but Cooling,2565.6898,0.0,0.1241,23233.771,23251.8417,-18.0707
11446,1,High Value but Cooling,2564.1098,0.0,0.1241,23219.4632,23219.9352,-0.472
11244,1,High Value but Cooling,2564.1161,0.0,0.1241,23219.5202,23216.9335,2.5867
11332,1,High Value but Cooling,2564.1098,0.0,0.1241,23219.4632,23213.3307,6.1325
11061,1,High Value but Cooling,2562.5472,0.0,0.1241,23205.313,23211.9602,-6.6473
11450,1,High Value but Cooling,2562.71,0.0,0.1241,23206.7872,23211.1644,-4.3772
11338,1,High Value but Cooling,2562.5472,0.0,0.1241,23205.313,23205.829,-0.516
29559,3,Inactive Low-Value Customers,6455.2163,0.2381,0.1079,20670.0043,23204.6721,-2534.6678
11070,1,High Value but Cooling,2562.2882,0.0,0.1241,23202.9676,23204.6337,-1.6661
11006,1,High Value but Cooling,2551.5835,0.0,0.1241,23106.0305,23194.5658,-88.5353
11449,1,High Value but Cooling,2557.7333,0.0,0.1241,23161.7204,23172.6489,-10.9285
11005,1,High Value but Cooling,2557.7333,0.0,0.1241,23161.7204,23167.5768,-5.8564
11103,1,High Value but Cooling,2557.0301,0.0,0.1241,23155.3525,23165.8572,-10.5046
11333,1,High Value but Cooling,2557.3991,0.0,0.1241,23158.694,23152.2527,6.4414
11337,1,High Value but Cooling,2553.0612,0.0,0.1241,23119.4119,23148.0099,-28.598
29904,3,Inactive Low-Value Customers,7038.807,0.2381,0.1079,22538.6984,23147.7418,-609.0434
11018,1,High Value but Cooling,2555.9656,0.0,0.1241,23145.7129,23146.5479,-0.835
11000,1,High Value but Cooling,2555.9656,0.0,0.1241,23145.7129,23145.8215,-0.1087
11080,1,High Value but Cooling,2556.2998,0.0,0.1241,23148.7392,23145.7426,2.9967
11104,1,High Value but Cooling,2555.878,0.0,0.1241,23144.9196,23144.2359,0.6837
11295,1,High Value but Cooling,2561.5,0.0,0.1241,23195.83,23139.9731,55.8569
11341,1,High Value but Cooling,2554.8157,0.0,0.1241,23135.2999,23138.5118,-3.212
11239,1,High Value but Cooling,2553.2531,0.0,0.1241,23121.1496,23124.3573,-3.2076
11387,1,High Value but Cooling,2553.1698,0.0,0.1241,23120.3953,23114.1436,6.2517
11334,1,High Value but Cooling,2551.5835,0.0,0.1241,23106.0305,23107.0424,-1.0119
11335,1,High Value but Cooling,2557.3991,0.0,0.1241,23158.694,23081.4169,77.2771
11247,1,High Value but Cooling,2548.2245,0.0,0.1241,23075.6128,23068.0671,7.5457
11245,1,High Value but Cooling,2540.6435,0.0,0.1241,23006.9626,23045.84,-38.8774
11052,1,High Value but Cooling,2546.3715,0.0,0.1241,23058.8329,23041.8194,17.0135
11092,1,High Value but Cooling,2545.0256,0.0,0.1241,23046.645,23039.4067,7.2383
11003,1,High Value but Cooling,2542.2894,0.0,0.1241,23021.8671,23038.2094,-16.3422
11388,1,High Value but Cooling,2545.6202,0.0,0.1241,23052.0294,23037.9483,14.0811
11108,1,High Value but Cooling,2541.8143,0.0,0.1241,23017.5648,23035.7432,-18.1783
11095,1,High Value but Cooling,2541.6994,0.0,0.1241,23016.5244,23026.1501,-9.6257
11238,1,High Value but Cooling,2552.748,0.0,0.1241,23116.5757,23020.3582,96.2175
11124,1,High Value but Cooling,2540.2217,0.0,0.1241,23003.1429,23001.8281,1.3148
11060,1,High Value but Cooling,2542.2061,0.0,0.1241,23021.1128,23000.8756,20.2372
11249,1,High Value but Cooling,2540.2217,0.0,0.1241,23003.1429,22998.4438,4.6991
11069,1,High Value but Cooling,2542.2061,0.0,0.1241,23021.1128,22998.1682,22.9446
11246,1,High Value but Cooling,2537.5198,0.0,0.1241,22978.6757,22991.1037,-12.428
11445,1,High Value but Cooling,2537.098,0.0,0.1241,22974.8561,22991.035,-16.179
11448,1,High Value but Cooling,2531.3494,0.0,0.1241,22922.7993,22977.5433,-54.7441
11011,1,High Value but Cooling,2530.8443,0.0,0.1241,22918.2253,22952.4689,-34.2436
11008,1,High Value but Cooling,2530.7152,0.0,0.1241,22917.0562,22947.5304,-30.4742
