rho,y,potential,electric_field_rho,electric_field_y,electric_field_magnitude
1.0125,0.28750000000000003,0.8275210523535554,-0.41624894678153446,0.49907499837545277,0.649876172589975
1.0250000000000001,0.28750000000000003,0.8325705703198892,-0.3953409952947773,0.48524113823619874,0.6259021207804195
1.0375,0.28750000000000003,0.8374045772359249,-0.3827633054164359,0.4704517487454396,0.6064920410615113
1.05,0.28750000000000003,0.8421396529553001,-0.3780125263135048,0.4560755345490275,0.5923667472639726
1.0625,0.28750000000000003,0.8468548903937625,-0.36282799509873787,0.4495883723244676,0.5777316492600468
1.075,0.28750000000000003,0.8512103528327686,-0.3495007534722161,0.44164268631244674,0.5632042605049442
1.0875000000000001,0.28750000000000003,0.8555924092305679,-0.331032476019435,0.42487684692335215,0.5386119523656038
1.1,0.28750000000000003,0.8594861647332545,-0.3107083872453087,0.41177209763860745,0.5158449013979682
1.1125,0.28750000000000003,0.8633601189117006,-0.3099163342756972,0.4126490607520106,0.516069163572483
1.125,0.28750000000000003,0.8672340730901469,-0.29718707464466476,0.39869750343835886,0.49727241687412516
1.1375,0.28750000000000003,0.8707897957778172,-0.2824790779362063,0.3800959769878487,0.47356877134586955
1.1500000000000001,0.28750000000000003,0.874296050038552,-0.2805003408587847,0.3807622719056747,0.47292742458929715
1.1625,0.28750000000000003,0.8778023042992869,-0.27254215615094335,0.37737973590583174,0.46550477113748306
1.175,0.28750000000000003,0.8811096039423256,-0.2544241107518097,0.36202151430464014,0.4424829996183739
1.1875,0.28750000000000003,0.8841629070680821,-0.24509567229599405,0.35063131027377015,0.4278015945768858
1.2000000000000002,0.28750000000000003,0.8872369957497255,-0.24509735285672019,0.3522875952216742,0.42916111441327226
1.2125000000000001,0.28750000000000003,0.8902903408895001,-0.23452159571691222,0.3455388016978933,0.4176091980984409
1.225,0.28750000000000003,0.8931000356426483,-0.2174688382857859,0.32987612784932896,0.39510878925966214
1.2375,0.28750000000000003,0.8957270618466447,-0.2118892833290298,0.3211345838294477,0.3847395083962686
1.25,0.28750000000000003,0.898397267725874,-0.21262945008948098,0.3191907481006018,0.38352837798313816
1.2625000000000002,0.28750000000000003,0.9010427980988818,-0.20607122820195833,0.31303284047057733,0.3747731451234753
1.2750000000000001,0.28750000000000003,0.903549048430923,-0.19077889000990833,0.2989552373671467,0.3546418176451555
1.2875,0.28750000000000003,0.9058122703491295,-0.18098364404907752,0.2957021057672016,0.3466912383785325
1.3,0.28750000000000003,0.9080736395321499,-0.18156435000581173,0.2875637946380616,0.34008609083535624
1.3125,0.28750000000000003,0.9103513790992748,-0.18224949534159318,0.28302733876451214,0.3366294001426306
1.3250000000000002,0.28750000000000003,0.9126298769156898,-0.17224848029187445,0.27216628382405794,0.3220931930566958
1.3375000000000001,0.28750000000000003,0.9146575911065716,-0.15828099935595752,0.2574519359732319,0.3022157740646337
1.35,0.28750000000000003,0.9165869018995887,-0.15381784041673008,0.2528289648727977,0.2959432606245951
1.3625,0.28750000000000003,0.9185030371169899,-0.15374574476965108,0.2520433448716197,0.29523482472237067
1.375,0.28750000000000003,0.92043054551883,-0.15476830940968522,0.250138654431975,0.2941472013101112
1.3875000000000002,0.28750000000000003,0.922372244852232,-0.14845370090360355,0.24251303560657966,0.28434323229346387
1.4000000000000001,0.28750000000000003,0.9241418880414201,-0.13578518343578594,0.22919542128201797,0.2663984931964363
1.4125,0.28750000000000003,0.9257668744381267,-0.12957055818445973,0.22246906209224537,0.2574509917177166
1.425,0.28750000000000003,0.9273811519960315,-0.12892146132772453,0.22181996523551462,0.25656352072724775
1.4375,0.28750000000000003,0.9289899109713198,-0.12931983995720486,0.22115614034202036,0.2561906700438884
1.4500000000000002,0.28750000000000003,0.9306141479949617,-0.13036344206673434,0.21984677927937124,0.2555919274683756
1.4625000000000001,0.28750000000000003,0.9322489970229881,-0.12235330133020472,0.21292037019819965,0.24557160746254494
1.475,0.28750000000000003,0.9336729805282168,-0.11095253350789314,0.20671334023723453,0.23460790635410145
1.4875,0.28750000000000003,0.9350228103606855,-0.1127251175094468,0.20829618330716837,0.23684225150477708
1.5,0.28750000000000003,0.936491108465953,-0.11191220242431577,0.20598378468961176,0.23442197125379985
1.5125000000000002,0.28750000000000003,0.9378206154212934,-0.1017228227082656,0.20033544438497142,0.2246816034673538
1.5250000000000001,0.28750000000000003,0.9390341790336596,-0.10284325466856536,0.19455122428267746,0.22006115945507526
1.5375,0.28750000000000003,0.9403916967880075,-0.10676740204771384,0.18963152070395672,0.21762213073240813
1.55,0.28750000000000003,0.9417033640848524,-0.09659774258752307,0.18349052728631854,0.2073641663277833
1.5625,0.28750000000000003,0.9428066403526956,-0.08935851054029609,0.17871452742240113,0.1998094735436545
1.5750000000000002,0.28750000000000003,0.9439373268483598,-0.09388693515521407,0.18324295203732355,0.20589496366883828
1.5875000000000001,0.28750000000000003,0.9451538137315759,-0.09193144804040987,0.18059734467017918,0.2026494313851536
1.6,0.28750000000000003,0.9462356130493701,-0.0823009381812323,0.17549525942592847,0.19383506005489554
1.6125,0.28750000000000003,0.9472113371861067,-0.0785143781209241,0.17121915656077125,0.1883627010453432
1.625,0.28750000000000003,0.9481984725023932,-0.07910395573100804,0.17087048163008767,0.18829274363286388
1.6375000000000002,0.28750000000000003,0.9491889360793819,-0.0792370861590852,0.17080076683779755,0.18828546883751274
1.6500000000000001,0.28750000000000003,0.9501793996563703,-0.07923708615908076,0.17045219287637803,0.18796932164411181
1.6625,0.28750000000000003,0.951169863233359,-0.0791076158305648,0.17010361891495407,0.18759865684583177
1.675,0.28750000000000003,0.9521570900521344,-0.0787590418691364,0.1697550449535301,0.1871356779540433
1.6875,0.28750000000000003,0.9531388392800874,-0.07407012057015994,0.16289686306255824,0.1789462789691361
1.7000000000000002,0.28750000000000003,0.9540088430663884,-0.06560744174138655,0.15408561027235645,0.16747152505681062
1.7125000000000001,0.28750000000000003,0.954779025323622,-0.06192388599693288,0.14787910895407208,0.16032092353155736
1.725,0.28750000000000003,0.9555569402163118,-0.06237066048995654,0.14758966900905612,0.16022736872381124
1.7375,0.28750000000000003,0.9563382918358709,-0.06250812956473784,0.14758966900905168,0.160280930431176
1.75,0.28750000000000003,0.9571196434554302,-0.06250812956474228,0.14758966900905612,0.16028093043118183
1.7625000000000002,0.28750000000000003,0.9579009950749895,-0.06250812956473784,0.1440113381713326,0.1569921392413645
1.7750000000000001,0.28750000000000003,0.9586823466945487,-0.06250812956473784,0.1402181706446859,0.15352003660963706
1.7875,0.28750000000000003,0.9594636983141079,-0.059159003474742455,0.13642500311803474,0.14869959370448993
1.8,0.28750000000000003,0.9601613217814172,-0.05536583594809574,0.13263183559138803,0.14372397017398467
1.8125,0.28750000000000003,0.9608478442128103,-0.05492179451144885,0.12868367976852646,0.13991387690692614
1.8250000000000002,0.28750000000000003,0.9615343666442034,-0.05516211377412539,0.12462837154333606,0.1362904611099888
1.8375000000000001,0.28750000000000003,0.9622268970571635,-0.05554303575060704,0.12413464814271968,0.13599426344486018
1.85,0.28750000000000003,0.9629229425379686,-0.05568363846440327,0.12413464814272412,0.13605174920651442
1.8625,0.28750000000000003,0.9636189880187735,-0.05568363846439883,0.12241674951304571,0.1344861634294534
1.875,0.28750000000000003,0.9643150334995786,-0.0489547587009298,0.1156656159233238,0.12559897733018419
1.8875000000000002,0.28750000000000003,0.9648428569862968,-0.04220362511121234,0.10891448233361523,0.11680543837735953
1.9000000000000001,0.28750000000000003,0.9653701241273589,-0.04218137128496391,0.10706174375653355,0.1150716518507909
1.9125,0.28750000000000003,0.9658973912684209,-0.04218137128495947,0.10687295940980501,0.11489602924596409
1.925,0.28750000000000003,0.9664246584094829,-0.04216056440804028,0.10668417506308536,0.11471279963498214
1.9375,0.28750000000000003,0.9669514053786219,-0.04197178006132951,0.10649539071637015,0.11446789316375555
1.9500000000000002,0.28750000000000003,0.9674739529110161,-0.04191019105711735,0.10630660636964606,0.11426967520858257
1.9625000000000001,0.28750000000000003,0.9679991601550498,-0.04218401055051668,0.10355450455703963,0.11181693145575067
1.975,0.28750000000000003,0.968528553174779,-0.04235144157833215,0.10537740087012804,0.11356954353129425
1.9875,0.28750000000000003,0.9690579461945081,-0.04235144157832771,0.10572684069295235,0.1138938516631843
2.0,0.28750000000000003,0.9695873392142372,-0.04235144157832771,0.10572684069294791,0.11389385166318018
2.0125,0.28750000000000003,0.9701167322339663,-0.04211192713585277,0.10356387863586836,0.11179844079950418
2.025,0.28750000000000003,0.9706401373926336,-0.036390464790518884,0.09784241629053447,0.10439063345549848
2.0375,0.28750000000000003,0.9710264938537293,-0.030908516887664383,0.09212095394520503,0.09716792975035343
2.0500000000000003,0.28750000000000003,0.9714128503148252,-0.030908516887659943,0.0904370207730798,0.0955729624031045
2.0625,0.28750000000000003,0.9717992067759208,-0.030908516887659943,0.09043702077308424,0.09557296240310871
2.075,0.28750000000000003,0.9721855632370167,-0.030908516887664383,0.0904370207730798,0.09557296240310595
2.0875,0.28750000000000003,0.9725719196981124,-0.030908516887659943,0.0903449096071407,0.09548580579393559
2.1,0.28750000000000003,0.9729582761592082,-0.031049447264654972,0.09020768515872302,0.09540175384727413
2.1125000000000003,0.28750000000000003,0.9733481558797288,-0.031240463969117727,0.08996729048206475,0.09523696732724096
2.125,0.28750000000000003,0.9737392877584361,-0.03115507391856731,0.08982877881756668,0.09507811596117535
2.1375,0.28750000000000003,0.974127032727693,-0.03101959754054029,0.08969026715307749,0.09490289486400035
2.15,0.28750000000000003,0.9745147776969496,-0.03101959754054029,0.08955175548857941,0.0947720018922435
2.1625,0.28750000000000003,0.9749025226662065,-0.03101959754054917,0.08941324382408133,0.09464113060779791
2.1750000000000003,0.28750000000000003,0.9752902676354633,-0.03101959754054473,0.08934347498566808,0.09457521849878046
2.1875,0.28750000000000003,0.9756780126047201,-0.03101959754054029,0.08931222461503463,0.09454569740217421
2.2,0.28750000000000003,0.9760657575739768,-0.028299499489965463,0.0845565761064826,0.08916656455327826
2.2125,0.28750000000000003,0.9763855000919692,-0.023543850981413428,0.07980092759792612,0.08320156828164027
2.225,0.28750000000000003,0.9766543538485122,-0.02150830052343622,0.07569857631133381,0.07869486290075912
2.2375000000000003,0.28750000000000003,0.9769232076050551,-0.02150830052343622,0.07569857631134269,0.07869486290076767
2.25,0.28750000000000003,0.9771920613615981,-0.021508300523431778,0.07569857631134269,0.07869486290076645
2.2625,0.28750000000000003,0.9774609151181409,-0.021549908772318105,0.07569857631134269,0.07870624513759633
2.275,0.28750000000000003,0.977730809080906,-0.021675062996040495,0.07563249262193761,0.07867707605198461
2.2875,0.28750000000000003,0.9780027916930419,-0.021758608970881,0.07563249262194649,0.07870013344687855
2.3000000000000003,0.28750000000000003,0.9782747743051781,-0.02175860897088988,0.07563249262194205,0.07870013344687675
2.3125,0.28750000000000003,0.9785467569173142,-0.02175860897088988,0.07563249262194205,0.07870013344687675
2.325,0.28750000000000003,0.9788187395294503,-0.02175860897088988,0.07563249262194649,0.07870013344688101
2.3375,0.28750000000000003,0.9790907221415864,-0.021758608970881,0.07555953294512197,0.07863002024184322
2.35,0.28750000000000003,0.9793627047537223,-0.02175860897087656,0.07546833334910019,0.07854238602715363
2.3625000000000003,0.28750000000000003,0.9796346873658583,-0.021758608970881,0.07537713375307398,0.07845475993957605
2.375,0.28750000000000003,0.9799066699779944,-0.021694769253666202,0.07528593415705664,0.0783494409352772
2.3875,0.28750000000000003,0.9801770565972,-0.021603569657644428,0.07519473456102599,0.07823657921749808
2.4000000000000004,0.28750000000000003,0.9804467592194355,-0.021576209778837452,0.07510353496499977,0.07814137055785075
2.4125,0.28750000000000003,0.9807164618416709,-0.021576209778841893,0.07438627575190981,0.0774522488289382
2.4250000000000003,0.28750000000000003,0.9809861644639065,-0.019260087793289138,0.0704361999470482,0.073021977820282
2.4375,0.28750000000000003,0.9811979640365032,-0.015401211584449293,0.06654084389980053,0.06829993576253639
2.45,0.28750000000000003,0.9813711947535178,-0.013858457361162202,0.06282927583615372,0.06433952706172653
2.4625000000000004,0.28750000000000003,0.9815444254705322,-0.015557914817199148,0.06282927583615816,0.06472686162294038
2.475,0.28750000000000003,0.9817601426239477,-0.01792034743466342,0.06178345586320244,0.06432988629384737
2.4875000000000003,0.28750000000000003,0.9819924341563988,-0.018583322596095186,0.061783455863198,0.06451771304928808
2.5,0.28750000000000003,0.9822247256888501,-0.018583322596095186,0.06178345586320244,0.06451771304929234
2.5125,0.28750000000000003,0.9824570172213012,-0.018583322596090746,0.06178345586320244,0.06451771304929105
2.5250000000000004,0.28750000000000003,0.9826893087537524,-0.018583322596090746,0.06178345586321132,0.06451771304929955
2.5375,0.28750000000000003,0.9829216002862035,-0.018583322596095186,0.06178345586320688,0.06451771304929659
2.5500000000000003,0.28750000000000003,0.9831538918186548,-0.01817820672850079,0.059676451251582385,0.06238370006537445
2.5625,0.28750000000000003,0.983376055454416,-0.014779455491913396,0.05627770001499499,0.0581860105490591
2.575,0.28750000000000003,0.9835233782059526,-0.011785820122920398,0.05287894877841204,0.05417645964696991
2.5875000000000004,0.28750000000000003,0.983670700957489,-0.011785820122907076,0.05158217590198966,0.05291149616816107
2.6,0.28750000000000003,0.9838180237090253,-0.011785820122915958,0.051582175901980776,0.052911496168154395
2.6125000000000003,0.28750000000000003,0.9839653464605619,-0.011785820122920398,0.05158217590198966,0.052911496168164034
2.625,0.28750000000000003,0.9841126692120983,-0.011785820122915958,0.051582175901980776,0.052911496168154395
2.6375,0.28750000000000003,0.9842599919636348,-0.011785820122920398,0.05158217590198522,0.05291149616815971
2.6500000000000004,0.28750000000000003,0.9844073147151713,-0.011785820122920398,0.051582175901976335,0.05291149616815105
2.6625,0.28750000000000003,0.9845546374667078,-0.011785820122911517,0.05158217590198522,0.05291149616815773
2.6750000000000003,0.28750000000000003,0.9847019602182441,-0.011785820122915958,0.051582175901980776,0.052911496168154395
2.6875,0.28750000000000003,0.9848492829697807,-0.01180292849185971,0.05158217590198522,0.05291530961609597
2.7,0.28750000000000003,0.9849970334305406,-0.011860226520465922,0.051528561303717524,0.052875869762565024
2.7125000000000004,0.28750000000000003,0.9851457886327923,-0.011900416180141704,0.0514721749636049,0.05282996025688959
2.725,0.28750000000000003,0.9852945438350441,-0.011900416180141704,0.051415788623487835,0.052775024633208455
2.7375000000000003,0.28750000000000003,0.9854432990372959,-0.011900416180141704,0.05135940228337965,0.05272009207281984
2.75,0.28750000000000003,0.9855920542395477,-0.011852122324018666,0.05130301594327147,0.052654270942242364
2.7625,0.28750000000000003,0.9857396020953964,-0.011795735983906042,0.05124662960314996,0.052586656416665836
2.7750000000000004,0.28750000000000003,0.9858869476391453,-0.011787643499916456,0.05119024326304622,0.05252989191508937
2.7875,0.28750000000000003,0.9860342931828943,-0.011787643499912015,0.051133856922924714,0.052474945098543495
2.8000000000000003,0.28750000000000003,0.9861816387266431,-0.011787643499916456,0.05107747058281653,0.05242000133937055
2.8125,0.28750000000000003,0.9863289842703922,-0.011787643499916456,0.05103540458304412,0.05237901354775711
2.825,0.28750000000000003,0.986476329814141,-0.011787643499912015,0.05103540458304412,0.05237901354775611
2.8375000000000004,0.28750000000000003,0.98662367535789,-0.011787643499916456,0.05103540458304856,0.05237901354776144
2.85,0.28750000000000003,0.9867710209016389,-0.011787643499912015,0.05103540458304856,0.05237901354776044
2.8625000000000003,0.28750000000000003,0.9869183664453878,-0.011787643499907574,0.05103540458303968,0.052379013547750784
2.875,0.28750000000000003,0.9870657119891366,-0.011459042158197263,0.04894173015441261,0.05026532201916827
2.8875,0.28750000000000003,0.9872048424993427,-0.008834446423739983,0.04631713441995977,0.04715214082616561
2.9000000000000004,0.28750000000000003,0.9872865731497301,-0.006538452030997455,0.04369253868548917,0.04417905942575761
2.9125,0.28750000000000003,0.9873683038001176,-0.006538452030997455,0.04225606694028716,0.042758935302737416
2.9250000000000003,0.28750000000000003,0.987450034450505,-0.006538452030988573,0.0422560669402916,0.04275893530274045
2.9375,0.28750000000000003,0.9875317651008924,-0.006538452030993014,0.04225606694028716,0.04275893530273674
2.95,0.28750000000000003,0.9876134957512799,-0.006538452030993014,0.04225606694028716,0.04275893530273674
2.9625000000000004,0.28750000000000003,0.9876952264016672,-0.010155332866572664,0.0422560669402916,0.04345924503363233
2.975,0.28750000000000003,0.9878673790729442,-0.023154328189542994,0.03779995092108912,0.044327860353797946
2.9875000000000003,0.28750000000000003,0.9882740846064058,0.08426711638707118,0.038026430995703464,0.09244975045105962
3.0,0.28750000000000003,0.9857607011632674,0.3178742345150596,0.19056733425494965,0.37062101647582374
0.0,0.30000000000000004,0.0,,,
0.0125,0.30000000000000004,0.0,,,
0.025,0.30000000000000004,0.0,,,
0.037500000000000006,0.30000000000000004,0.0,,,
0.05,0.30000000000000004,0.0,,,
0.0625,0.30000000000000004,0.0,,,
0.07500000000000001,0.30000000000000004,0.0,,,
0.08750000000000001,0.30000000000000004,0.0,,,
0.1,0.30000000000000004,0.0,,,
0.1125,0.30000000000000004,0.0,,,
0.125,0.30000000000000004,0.0,,,
0.1375,0.30000000000000004,0.0,,,
0.15000000000000002,0.30000000000000004,0.0,,,
0.1625,0.30000000000000004,0.0,,,
0.17500000000000002,0.30000000000000004,0.0,,,
0.1875,0.30000000000000004,0.0,,,
0.2,0.30000000000000004,0.0,,,
0.21250000000000002,0.30000000000000004,0.0,,,
0.225,0.30000000000000004,0.0,,,
0.23750000000000002,0.30000000000000004,0.0,,,
0.25,0.30000000000000004,0.0,,,
0.2625,0.30000000000000004,0.0,,,
0.275,0.30000000000000004,0.0,,,
0.28750000000000003,0.30000000000000004,0.0,,,
0.30000000000000004,0.30000000000000004,0.0,,,
0.3125,0.30000000000000004,0.0,,,
0.325,0.30000000000000004,0.0,,,
0.3375,0.30000000000000004,0.0,,,
0.35000000000000003,0.30000000000000004,0.0,,,
0.36250000000000004,0.30000000000000004,0.0,,,
0.375,0.30000000000000004,0.0,,,
0.3875,0.30000000000000004,0.0,,,
0.4,0.30000000000000004,0.0,,,
0.41250000000000003,0.30000000000000004,0.0,,,
0.42500000000000004,0.30000000000000004,0.0,,,
0.4375,0.30000000000000004,0.0,,,
0.45,0.30000000000000004,0.0,,,
0.4625,0.30000000000000004,0.016839937059832073,-2.563970782162317,1.5675070440677177,3.0051663023839392
0.47500000000000003,0.30000000000000004,0.06409926955405792,-3.6737896713068867,1.6843965033553814,4.041524728307004
0.48750000000000004,0.30000000000000004,0.10868467884250424,-3.4518840170460985,1.6369334591692608,3.8203474209665997
0.5,0.30000000000000004,0.1503963699802104,-3.2489334627185382,1.5982203738943812,3.6207564138869333
0.5125000000000001,0.30000000000000004,0.1899080154104677,-3.0617283699408437,1.5613354669356583,3.4368516190856724
0.525,0.30000000000000004,0.22693957922873148,-2.880014251291363,1.5105238382199115,3.2521015287767328
0.5375,0.30000000000000004,0.2619083716927518,-2.7185736112789582,1.4744097234015374,3.09265686948994
0.55,0.30000000000000004,0.29490391951070544,-2.5687889668103714,1.4317851111779278,2.940864730074725
0.5625,0.30000000000000004,0.32612809586301106,-2.4220577161750323,1.393483404437832,2.7943084258769044
0.5750000000000001,0.30000000000000004,0.35545536241508124,-2.286999606076341,1.3530851956264556,2.6572931236159896
0.5875,0.30000000000000004,0.3833030860149196,-2.162695969143311,1.3096289290097918,2.5283159981790373
0.6000000000000001,0.30000000000000004,0.409522761643664,-2.0515859188994034,1.2659528796646335,2.410734634122447
0.6125,0.30000000000000004,0.43459273398740467,-1.937751400714507,1.2353415979927296,2.298031626131865
0.625,0.30000000000000004,0.4579665466615267,-1.833522414114792,1.197429949677995,2.1898956430494994
0.6375000000000001,0.30000000000000004,0.48043079434027447,-1.7376080777646674,1.1610096628304256,2.089790723756482
0.65,0.30000000000000004,0.5014067486056434,-1.639862641168981,1.120930113820373,1.9863619514003636
0.6625000000000001,0.30000000000000004,0.521427360369499,-1.564410352770751,1.093758580337214,1.9088445677732861
0.675,0.30000000000000004,0.5405170074249122,-1.4899620320031914,1.0597867504083958,1.8284241338246077
0.6875,0.30000000000000004,0.5586764111695788,-1.410820914687978,1.0267850488163388,1.7449077883354738
0.7000000000000001,0.30000000000000004,0.5757875302921116,-1.3384526293371746,1.0010572624775138,1.6713979429622887
0.7125,0.30000000000000004,0.5921377269030081,-1.2727603771272333,0.9734470537576545,1.6023476976157562
0.7250000000000001,0.30000000000000004,0.6076065397202924,-1.2071414290034355,0.9375136970608233,1.5284378828703211
0.7375,0.30000000000000004,0.622316262628094,-1.1488031298445778,0.9169069329359036,1.4698526983363414
0.75,0.30000000000000004,0.6363266179664069,-1.0957513586538203,0.8816631352618476,1.4064142078603459
0.7625000000000001,0.30000000000000004,0.6497100465944395,-1.0498181927848371,0.8587215517475277,1.3562894017641305
0.775,0.30000000000000004,0.6625720727860278,-0.9965820566592098,0.8290294087255967,1.296327719439422
0.7875000000000001,0.30000000000000004,0.6746245980109198,-0.9470112339752212,0.8092815812209331,1.2456993838718573
0.8,0.30000000000000004,0.6862473536354083,-0.9084939951145765,0.7882446178052671,1.2027846509904487
0.8125,0.30000000000000004,0.6973369478887842,-0.8615597358144678,0.7643342397338015,1.1517343480187363
0.8250000000000001,0.30000000000000004,0.70778634703077,-0.8224264056230668,0.7453753124243478,1.1099412367498431
0.8375,0.30000000000000004,0.7178976080293609,-0.7982098976609819,0.715174191915251,1.0717337194963996
0.8500000000000001,0.30000000000000004,0.7277415944722946,-0.7555063894758796,0.7078601444404375,1.0353047322533189
0.8625,0.30000000000000004,0.7367852677662579,-0.7165340750815563,0.6852449078252398,0.9914543178852987
0.875,0.30000000000000004,0.7456549463493335,-0.6937868700387062,0.6609754278512137,0.9582425252832393
0.8875000000000001,0.30000000000000004,0.7541299395172255,-0.6565534915211924,0.6396973654886162,0.9166652642277576
0.9,0.30000000000000004,0.7620687836373633,-0.6290366998762087,0.6285145533704029,0.8892230955106533
0.9125000000000001,0.30000000000000004,0.7698558570141307,-0.6106012930959404,0.6115679172834287,0.8642044067122229
0.925,0.30000000000000004,0.7773338159647618,-0.5773897638315306,0.5893012998518232,0.8250181582150051
0.9375,0.30000000000000004,0.784290601109919,-0.5555799607242484,0.5762329458545468,0.8004458136854528
0.9500000000000001,0.30000000000000004,0.791223314982868,-0.529573086206323,0.5576547061311476,0.7690425377729806
0.9625,0.30000000000000004,0.7975299282650771,-0.5049282121456278,0.546561711578688,0.7440982488787384
0.9750000000000001,0.30000000000000004,0.8038465202865087,-0.49713611855756845,0.5366730933575115,0.7315478996678242
0.9875,0.30000000000000004,0.8099583312290163,-0.4736999699852129,0.518967443931353,0.7026513142552525
1.0,0.30000000000000004,0.815689019536139,-0.4530042170662041,0.5035536656692052,0.6773323518691974
1.0125,0.30000000000000004,0.8212834366556714,-0.43228547703468845,0.4957965224435945,0.6577879029917393
1.0250000000000001,0.30000000000000004,0.8264961564620062,-0.41797311385828984,0.48367346750825657,0.6392507701050155
1.0375,0.30000000000000004,0.8317327645021286,-0.4036577005869457,0.4653083926706447,0.61599629831102
1.05,0.30000000000000004,0.8365875989766799,-0.3791661551463532,0.44393121370444266,0.5838166627542999
1.0625,0.30000000000000004,0.8412119183807875,-0.3707770092519125,0.44370788459996646,0.5782320273436693
1.075,0.30000000000000004,0.8458570242079777,-0.36091616537187843,0.4282641723302083,0.5600631033449887
1.0875000000000001,0.30000000000000004,0.8502348225150844,-0.34697688784030234,0.41613341660134306,0.5418117580005519
1.1,0.30000000000000004,0.8545314464039853,-0.32861328590957584,0.40543005337151605,0.5218814231730413
1.1125,0.30000000000000004,0.8584501546628238,-0.3132706165772614,0.3955049766395202,0.5045420356693037
1.125,0.30000000000000004,0.8623632118184168,-0.3137517557108227,0.39090773872298534,0.5012474682281612
1.1375,0.30000000000000004,0.8662939485555944,-0.2956549781904716,0.37378506644957454,0.47657857907119694
1.1500000000000001,0.30000000000000004,0.8697545862731786,-0.27532935254004354,0.3602273095149533,0.4533982431488917
1.1625,0.30000000000000004,0.8731771823690955,-0.2730939876105287,0.3619812405876299,0.4534432099021654
1.175,0.30000000000000004,0.8765819359634418,-0.2678254939446667,0.3574745761191078,0.4466750136041197
1.1875,0.30000000000000004,0.8798728197177121,-0.2516970061416668,0.3499107681176383,0.43103239848688163
1.2000000000000002,0.30000000000000004,0.8828743611169835,-0.2401233119416979,0.34098736316472866,0.41705106015437066
1.2125000000000001,0.30000000000000004,0.8858759025162546,-0.24061445444929053,0.33349863496749954,0.41123795449242667
1.225,0.30000000000000004,0.8888897224782157,-0.23330639948628829,0.3257446067637959,0.40067620952204736
1.2375,0.30000000000000004,0.8917085625034118,-0.2196578163753804,0.30866066606859643,0.3788416068394679
1.25,0.30000000000000004,0.8943811678876002,-0.21380843073507183,0.3057893167099257,0.3731235067203851
1.2625000000000002,0.30000000000000004,0.8970537732717886,-0.21373966880191553,0.30695122747061987,0.37403703301314
1.2750000000000001,0.30000000000000004,0.8997246596076481,-0.20658917226017426,0.30276774398306117,0.3665342997479723
1.2875,0.30000000000000004,0.902218502578293,-0.1910237468953957,0.28886312394211355,0.3463119637719047
1.3,0.30000000000000004,0.904500253280033,-0.18334146283222275,0.28024830507185516,0.33489282537717485
1.3125,0.30000000000000004,0.9068020391490985,-0.18413120466881594,0.2813413037203638,0.33623983956673453
1.3250000000000002,0.30000000000000004,0.9091035333967534,-0.1831996825627913,0.2824646323404689,0.3366725296402185
1.3375000000000001,0.30000000000000004,0.9113820312131683,-0.17215833296139849,0.27308035565126954,0.32281786234759624
1.35,0.30000000000000004,0.9134074917207884,-0.15819948951035112,0.2581813526093324,0.30279479737360104
1.3625,0.30000000000000004,0.9153370184509271,-0.1556404861709737,0.2532125298540455,0.29722137576329016
1.375,0.30000000000000004,0.9172985038750627,-0.15655206737091643,0.2518534489622226,0.2965446164614607
1.3875000000000002,0.30000000000000004,0.9192508201352,-0.1557606237415765,0.2510620053328694,0.2954547383781934
1.4000000000000001,0.30000000000000004,0.9211925194686021,-0.14874469153739245,0.2433883159349648,0.2852417493885007
1.4125,0.30000000000000004,0.9229694374236348,-0.13607617406957484,0.23016321412618002,0.2673795622075611
1.425,0.30000000000000004,0.9245944238203415,-0.13001363977329206,0.22336660760728044,0.2584495848731124
1.4375,0.30000000000000004,0.9262197784179671,-0.1308655773451184,0.22222455469657287,0.25789445911837905
1.4500000000000002,0.30000000000000004,0.9278660632539695,-0.1312453545611536,0.2211371067344814,0.25715163438870137
1.4625000000000001,0.30000000000000004,0.9295009122819959,-0.1307879222421171,0.22047413894777268,0.25634805743202316
1.475,0.30000000000000004,0.9311357613100224,-0.1229980492112226,0.21141215836745442,0.24458867679300275
1.4875,0.30000000000000004,0.9325758635122765,-0.11159728138891101,0.20001139054514283,0.22903822729229598
1.5,0.30000000000000004,0.9339256933447452,-0.10798638659749837,0.20049447878467408,0.22772592235738667
1.5125000000000002,0.30000000000000004,0.935275523177214,-0.10812226639516087,0.1996815636995386,0.22707521082654317
1.5250000000000001,0.30000000000000004,0.9366287500046242,-0.1084297832703296,0.19350094276334495,0.22180990228200803
1.5375,0.30000000000000004,0.9379862677589722,-0.10860142034783138,0.19295471499450212,0.22141768344054163
1.55,0.30000000000000004,0.93934378551332,-0.10773618536646268,0.19060030402271,0.2189419136000832
1.5625,0.30000000000000004,0.9406796723931338,-0.0975665259062719,0.18043064456252367,0.20512056082866725
1.5750000000000002,0.30000000000000004,0.9417829486609768,-0.08826210142745428,0.1713573942151747,0.19275257482224464
1.5875000000000001,0.30000000000000004,0.9428862249288201,-0.08826210142745428,0.17578227049269923,0.1966967340043009
1.6,0.30000000000000004,0.9439895011966631,-0.08743611904833859,0.17492319249075017,0.19555868220406702
1.6125,0.30000000000000004,0.9450721279050286,-0.0829236114141585,0.1694532860228426,0.18865508600063147
