column,block,dtype,missing-count,missing-rate,unique-values,constant,zero-rate
BF_g_453_Crocinitomix,bacterial-taxa,float64,0,0.0,25,False,0.9432624113475178
BF_g_454_Crossiella,bacterial-taxa,float64,0,0.0,233,False,0.4515366430260047
BF_g_455_Cryobacterium,bacterial-taxa,float64,0,0.0,294,False,0.3073286052009456
BF_g_457_Cryptosporangium,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_458_Cupriavidus,bacterial-taxa,float64,0,0.0,50,False,0.8841607565011821
BF_g_459_Curtobacterium,bacterial-taxa,float64,0,0.0,43,False,0.900709219858156
BF_g_461_cvE6,bacterial-taxa,float64,0,0.0,83,False,0.806146572104019
BF_g_462_CWT_CU03-E12,bacterial-taxa,float64,0,0.0,84,False,0.8037825059101655
BF_g_463_Cyanobacteriaceae,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_467_Cystobacter,bacterial-taxa,float64,0,0.0,108,False,0.7470449172576832
BF_g_468_Cytophaga,bacterial-taxa,float64,0,0.0,185,False,0.5650118203309693
BF_g_469_Cytophagaceae,bacterial-taxa,float64,0,0.0,21,False,0.9527186761229315
BF_g_470_D05-2,bacterial-taxa,float64,0,0.0,46,False,0.8936170212765957
BF_g_472_Dactylosporangium,bacterial-taxa,float64,0,0.0,375,False,0.11583924349881797
BF_g_474_Dechloromonas,bacterial-taxa,float64,0,0.0,24,False,0.9456264775413712
BF_g_478_Defluviicoccus,bacterial-taxa,float64,0,0.0,37,False,0.9148936170212766
BF_g_483_Deinococcus,bacterial-taxa,float64,0,0.0,264,False,0.375886524822695
BF_g_484_Delftia,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_496_Desulfitobacterium,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_504_Desulfosporosinus,bacterial-taxa,float64,0,0.0,106,False,0.7494089834515366
BF_g_511_Desulfuromonas,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_514_DEV008,bacterial-taxa,float64,0,0.0,58,False,0.8652482269503546
BF_g_515_DEV114,bacterial-taxa,float64,0,0.0,42,False,0.9030732860520094
BF_g_516_Devosia,bacterial-taxa,float64,0,0.0,415,False,0.02127659574468085
BF_g_519_Dinghuibacter,bacterial-taxa,float64,0,0.0,56,False,0.8699763593380615
BF_g_521_Dojkabacteria,bacterial-taxa,float64,0,0.0,235,False,0.44208037825059104
BF_g_522_Dokdonella,bacterial-taxa,float64,0,0.0,358,False,0.15602836879432624
BF_g_523_Domibacillus,bacterial-taxa,float64,0,0.0,74,False,0.8274231678486997
BF_g_524_Dongia,bacterial-taxa,float64,0,0.0,248,False,0.4160756501182033
BF_g_525_DS-100,bacterial-taxa,float64,0,0.0,226,False,0.46808510638297873
BF_g_529_Duganella,bacterial-taxa,float64,0,0.0,78,False,0.817966903073286
BF_g_530_Dyadobacter,bacterial-taxa,float64,0,0.0,247,False,0.41843971631205673
BF_g_531_Dyella,bacterial-taxa,float64,0,0.0,122,False,0.7139479905437353
BF_g_533_Dysgonomonas,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_534_E1B-B3-114,bacterial-taxa,float64,0,0.0,21,False,0.950354609929078
BF_g_535_EC3,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_536_Edaphobacter,bacterial-taxa,float64,0,0.0,153,False,0.640661938534279
BF_g_537_Edaphobaculum,bacterial-taxa,float64,0,0.0,347,False,0.18203309692671396
BF_g_538_Eel-36e1D6,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_540_Effusibacillus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_541_Elev-1554,bacterial-taxa,float64,0,0.0,208,False,0.5106382978723404
BF_g_542_Elev-16S-1166,bacterial-taxa,float64,0,0.0,37,False,0.9148936170212766
BF_g_543_Elev-16S-573,bacterial-taxa,float64,0,0.0,169,False,0.5957446808510638
BF_g_546_Ellin516,bacterial-taxa,float64,0,0.0,253,False,0.40425531914893614
BF_g_547_Ellin517,bacterial-taxa,float64,0,0.0,272,False,0.35933806146572106
BF_g_548_Ellin6055,bacterial-taxa,float64,0,0.0,121,False,0.7163120567375887
BF_g_549_Ellin6067,bacterial-taxa,float64,0,0.0,390,False,0.08037825059101655
BF_g_551_Emticicia,bacterial-taxa,float64,0,0.0,76,False,0.8226950354609929
BF_g_554_Ensifer,bacterial-taxa,float64,0,0.0,28,False,0.9361702127659575
BF_g_556_Enterobacter,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_558_Entotheonellaceae,bacterial-taxa,float64,0,0.0,64,False,0.851063829787234
BF_g_559_env.OPS_17,bacterial-taxa,float64,0,0.0,362,False,0.14657210401891252
BF_g_566_Erysipelatoclostridium,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_571_Ethanoligenens,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_573_EV818SWSAP88,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_574_Exiguobacterium,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_577_Falsirhodobacter,bacterial-taxa,float64,0,0.0,43,False,0.900709219858156
BF_g_581_FCPS473,bacterial-taxa,float64,0,0.0,222,False,0.475177304964539
BF_g_582_FCPU426,bacterial-taxa,float64,0,0.0,251,False,0.408983451536643
BF_g_583_FCPU453,bacterial-taxa,float64,0,0.0,90,False,0.789598108747045
BF_g_586_Ferrovibrio,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_587_Ferruginibacter,bacterial-taxa,float64,0,0.0,353,False,0.16784869976359337
BF_g_589_FFCH16767,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_590_FFCH5858,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_591_FFCH7168,bacterial-taxa,float64,0,0.0,252,False,0.4066193853427896
BF_g_592_FFCH9454,bacterial-taxa,float64,0,0.0,58,False,0.8652482269503546
BF_g_593_Fibrella,bacterial-taxa,float64,0,0.0,81,False,0.8108747044917257
BF_g_595_Fictibacillus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_596_Filimonas,bacterial-taxa,float64,0,0.0,31,False,0.9290780141843972
BF_g_597_Filomicrobium,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_599_Fimbriimonadaceae,bacterial-taxa,float64,0,0.0,261,False,0.38534278959810875
BF_g_600_Fimbriimonadales,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_603_Flaviaesturariibacter,bacterial-taxa,float64,0,0.0,27,False,0.9385342789598109
BF_g_604_Flavihumibacter,bacterial-taxa,float64,0,0.0,36,False,0.91725768321513
BF_g_605_Flavisolibacter,bacterial-taxa,float64,0,0.0,379,False,0.10638297872340426
BF_g_606_Flavitalea,bacterial-taxa,float64,0,0.0,246,False,0.42080378250591016
BF_g_607_Flavobacterium,bacterial-taxa,float64,0,0.0,388,False,0.0851063829787234
BF_g_608_Flexibacter,bacterial-taxa,float64,0,0.0,28,False,0.9361702127659575
BF_g_609_Flexivirga,bacterial-taxa,float64,0,0.0,55,False,0.8723404255319149
BF_g_611_Fluviicola,bacterial-taxa,float64,0,0.0,93,False,0.7825059101654847
BF_g_613_Fonticella,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_615_Frankia,bacterial-taxa,float64,0,0.0,52,False,0.8794326241134752
BF_g_616_Frankiales,bacterial-taxa,float64,0,0.0,17,False,0.9621749408983451
BF_g_617_Frateuria,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_618_Friedmanniella,bacterial-taxa,float64,0,0.0,170,False,0.6004728132387707
BF_g_622_FukuN18_freshwater_group,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_628_G12-WMSP1,bacterial-taxa,float64,0,0.0,93,False,0.7825059101654847
BF_g_629_Ga0074140,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_630_Ga0077536,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_631_Gaiella,bacterial-taxa,float64,0,0.0,389,False,0.08274231678486997
BF_g_632_GAL15,bacterial-taxa,float64,0,0.0,35,False,0.9196217494089834
BF_g_633_Galbitalea,bacterial-taxa,float64,0,0.0,34,False,0.9219858156028369
BF_g_637_Geminicoccus,bacterial-taxa,float64,0,0.0,111,False,0.7399527186761229
BF_g_638_Gemmata,bacterial-taxa,float64,0,0.0,262,False,0.3829787234042553
BF_g_641_Gemmatimonas,bacterial-taxa,float64,0,0.0,423,False,0.002364066193853428
BF_g_643_Geobacillus,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_644_Geobacter,bacterial-taxa,float64,0,0.0,25,False,0.9432624113475178
BF_g_646_Geodermatophilus,bacterial-taxa,float64,0,0.0,348,False,0.17966903073286053
BF_g_648_Georgfuchsia,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_652_Geothrix,bacterial-taxa,float64,0,0.0,23,False,0.9479905437352246
BF_g_655_Gitt-GS-136,bacterial-taxa,float64,0,0.0,353,False,0.16784869976359337
BF_g_658_Glutamicibacter,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_659_Glycomyces,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_660_Gordonia,bacterial-taxa,float64,0,0.0,32,False,0.9267139479905437
BF_g_662_GOUTA6,bacterial-taxa,float64,0,0.0,13,False,0.9716312056737588
BF_g_666_Gracilibacteria,bacterial-taxa,float64,0,0.0,56,False,0.8699763593380615
BF_g_668_Granulicella,bacterial-taxa,float64,0,0.0,218,False,0.48699763593380613
BF_g_669_Group_1.1c,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_670_Gryllotalpicola,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_672_GW2011_GWC1_47_15,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_678_Haliangium,bacterial-taxa,float64,0,0.0,417,False,0.016548463356973995
BF_g_680_Halocella,bacterial-taxa,float64,0,0.0,4,False,0.9929078014184397
BF_g_681_Halomonas,bacterial-taxa,float64,0,0.0,23,False,0.9479905437352246
BF_g_683_Hamadaea,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_685_Heliimonas,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_686_Herbaspirillum,bacterial-taxa,float64,0,0.0,22,False,0.950354609929078
BF_g_687_Herbinix,bacterial-taxa,float64,0,0.0,24,False,0.9456264775413712
BF_g_688_Herminiimonas,bacterial-taxa,float64,0,0.0,39,False,0.9101654846335697
BF_g_689_Herpetosiphon,bacterial-taxa,float64,0,0.0,134,False,0.6855791962174941
BF_g_691_Hirschia,bacterial-taxa,float64,0,0.0,151,False,0.6453900709219859
BF_g_694_Holophaga,bacterial-taxa,float64,0,0.0,114,False,0.7328605200945626
BF_g_698_HSB_OF53-F07,bacterial-taxa,float64,0,0.0,137,False,0.6784869976359338
BF_g_700_Humibacter,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_702_Hydrogenedensaceae,bacterial-taxa,float64,0,0.0,68,False,0.8416075650118203
BF_g_703_Hydrogenispora,bacterial-taxa,float64,0,0.0,42,False,0.9030732860520094
BF_g_704_Hydrogenophaga,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_706_Hymenobacter,bacterial-taxa,float64,0,0.0,250,False,0.408983451536643
BF_g_708_Hyphomicrobium,bacterial-taxa,float64,0,0.0,414,False,0.02364066193853428
BF_g_710_I-8,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_711_Iamia,bacterial-taxa,float64,0,0.0,380,False,0.10401891252955082
BF_g_712_Ideonella,bacterial-taxa,float64,0,0.0,22,False,0.950354609929078
BF_g_716_Ilumatobacter,bacterial-taxa,float64,0,0.0,209,False,0.508274231678487
BF_g_717_Ilumatobacteraceae,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_718_IMCC26134,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_719_IMCC26207,bacterial-taxa,float64,0,0.0,48,False,0.8888888888888888
BF_g_720_IMCC26256,bacterial-taxa,float64,0,0.0,423,False,0.002364066193853428
BF_g_721_Incertae_Sedis,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_723_Inquilinus,bacterial-taxa,float64,0,0.0,43,False,0.900709219858156
BF_g_727_Intrasporangium,bacterial-taxa,float64,0,0.0,18,False,0.9598108747044918
BF_g_728_IS-44,bacterial-taxa,float64,0,0.0,335,False,0.21040189125295508
BF_g_730_Isosphaera,bacterial-taxa,float64,0,0.0,4,False,0.9929078014184397
BF_g_732_Jahnella,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_733_Janthinobacterium,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_734_Jatrophihabitans,bacterial-taxa,float64,0,0.0,412,False,0.028368794326241134
BF_g_735_JCM_18997,bacterial-taxa,float64,0,0.0,124,False,0.7092198581560284
BF_g_736_JG30-KF-AS9,bacterial-taxa,float64,0,0.0,369,False,0.13002364066193853
BF_g_737_JG30-KF-CM45,bacterial-taxa,float64,0,0.0,421,False,0.0070921985815602835
BF_g_738_JG30-KF-CM66,bacterial-taxa,float64,0,0.0,414,False,0.02364066193853428
BF_g_739_JG30a-KF-32,bacterial-taxa,float64,0,0.0,188,False,0.557919621749409
BF_g_740_JG36-GS-52,bacterial-taxa,float64,0,0.0,26,False,0.9408983451536643
BF_g_741_JG36-TzT-191,bacterial-taxa,float64,0,0.0,120,False,0.7186761229314421
BF_g_743_JGI_0001001-H03,bacterial-taxa,float64,0,0.0,330,False,0.2222222222222222
BF_g_748_JTB255_marine_benthic_group,bacterial-taxa,float64,0,0.0,39,False,0.9101654846335697
BF_g_749_Kaistia,bacterial-taxa,float64,0,0.0,209,False,0.508274231678487
BF_g_751_Kapabacteriales,bacterial-taxa,float64,0,0.0,336,False,0.20567375886524822
BF_g_752_Kazania,bacterial-taxa,float64,0,0.0,44,False,0.8983451536643026
BF_g_754_KD3-10,bacterial-taxa,float64,0,0.0,300,False,0.29314420803782504
BF_g_755_KD3-93,bacterial-taxa,float64,0,0.0,150,False,0.6477541371158393
BF_g_756_KD4-96,bacterial-taxa,float64,0,0.0,423,False,0.002364066193853428
BF_g_758_KF-JG30-B3,bacterial-taxa,float64,0,0.0,334,False,0.2127659574468085
BF_g_759_KF-JG30-C25,bacterial-taxa,float64,0,0.0,143,False,0.6643026004728132
BF_g_760_KI89A_clade,bacterial-taxa,float64,0,0.0,62,False,0.8557919621749409
BF_g_762_Kineococcus,bacterial-taxa,float64,0,0.0,51,False,0.8817966903073287
BF_g_763_Kineosporia,bacterial-taxa,float64,0,0.0,380,False,0.10401891252955082
BF_g_766_Kitasatospora,bacterial-taxa,float64,0,0.0,204,False,0.5200945626477541
BF_g_768_Klenkia,bacterial-taxa,float64,0,0.0,40,False,0.9078014184397163
BF_g_771_Kouleothrix,bacterial-taxa,float64,0,0.0,55,False,0.8723404255319149
BF_g_772_Krasilnikovia,bacterial-taxa,float64,0,0.0,53,False,0.8770685579196218
BF_g_773_Kribbella,bacterial-taxa,float64,0,0.0,138,False,0.6761229314420804
BF_g_774_Kroppenstedtia,bacterial-taxa,float64,0,0.0,9,False,0.9810874704491725
BF_g_775_Ktedonobacter,bacterial-taxa,float64,0,0.0,87,False,0.7966903073286052
BF_g_776_Ktedonobacteraceae,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_777_Kurthia,bacterial-taxa,float64,0,0.0,40,False,0.9078014184397163
BF_g_778_Kutzneria,bacterial-taxa,float64,0,0.0,47,False,0.8912529550827423
BF_g_780_Labilithrix,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_781_Labrys,bacterial-taxa,float64,0,0.0,326,False,0.23167848699763594
BF_g_783_Lachnoclostridium,bacterial-taxa,float64,0,0.0,111,False,0.7399527186761229
BF_g_788_Lacibacter,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_793_Lacunisphaera,bacterial-taxa,float64,0,0.0,289,False,0.3191489361702128
BF_g_795_Lapillicoccus,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_796_Larkinella,bacterial-taxa,float64,0,0.0,95,False,0.7777777777777778
BF_g_797_Latescibacteraceae,bacterial-taxa,float64,0,0.0,145,False,0.6595744680851063
BF_g_798_Latescibacterota,bacterial-taxa,float64,0,0.0,350,False,0.17257683215130024
BF_g_799_Lautropia,bacterial-taxa,float64,0,0.0,74,False,0.8274231678486997
BF_g_802_LD29,bacterial-taxa,float64,0,0.0,71,False,0.83451536643026
BF_g_804_Lechevalieria,bacterial-taxa,float64,0,0.0,51,False,0.8817966903073287
BF_g_806_Legionella,bacterial-taxa,float64,0,0.0,263,False,0.3806146572104019
BF_g_807_Leifsonia,bacterial-taxa,float64,0,0.0,124,False,0.7092198581560284
BF_g_811_Leptolyngbya_ANT.L52.2,bacterial-taxa,float64,0,0.0,30,False,0.9314420803782506
BF_g_812_Leptolyngbya_EcFYyyy-00,bacterial-taxa,float64,0,0.0,120,False,0.7186761229314421
BF_g_813_Leptolyngbya_Es-Yyy1000,bacterial-taxa,float64,0,0.0,98,False,0.7706855791962175
BF_g_814_Leptolyngbya_PCC-6306,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_816_Leptospira,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_817_Leptospiraceae,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_819_Leptothrix,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_821_Leuconostoc,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_824_LH041,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_826_Limnobacter,bacterial-taxa,float64,0,0.0,54,False,0.8747044917257684
BF_g_828_Limnochordaceae,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_831_Lineage_IIa,bacterial-taxa,float64,0,0.0,291,False,0.3144208037825059
BF_g_832_Lineage_IIb,bacterial-taxa,float64,0,0.0,178,False,0.5815602836879432
BF_g_833_Lineage_IIc,bacterial-taxa,float64,0,0.0,38,False,0.9125295508274232
BF_g_834_Lineage_IV,bacterial-taxa,float64,0,0.0,303,False,0.2860520094562648
BF_g_835_Litorilinea,bacterial-taxa,float64,0,0.0,31,False,0.9290780141843972
BF_g_836_LiUU-11-161,bacterial-taxa,float64,0,0.0,30,False,0.9314420803782506
BF_g_838_Longimicrobiaceae,bacterial-taxa,float64,0,0.0,193,False,0.5460992907801419
BF_g_839_Longimicrobium,bacterial-taxa,float64,0,0.0,26,False,0.9408983451536643
BF_g_840_Longispora,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_841_Longivirga,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_842_Luedemannella,bacterial-taxa,float64,0,0.0,125,False,0.706855791962175
BF_g_843_Luteibacter,bacterial-taxa,float64,0,0.0,39,False,0.9101654846335697
BF_g_844_Luteimonas,bacterial-taxa,float64,0,0.0,139,False,0.6737588652482269
BF_g_845_Luteitalea,bacterial-taxa,float64,0,0.0,141,False,0.6690307328605201
BF_g_846_Luteolibacter,bacterial-taxa,float64,0,0.0,312,False,0.2647754137115839
BF_g_849_LWQ8,bacterial-taxa,float64,0,0.0,395,False,0.06855791962174941
BF_g_850_Lysinibacillus,bacterial-taxa,float64,0,0.0,171,False,0.5981087470449172
BF_g_852_Lysobacter,bacterial-taxa,float64,0,0.0,295,False,0.3049645390070922
BF_g_857_Margulisbacteria,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_859_Marine_Group_II,bacterial-taxa,float64,0,0.0,83,False,0.806146572104019
BF_g_860_Marmoricola,bacterial-taxa,float64,0,0.0,376,False,0.11347517730496454
BF_g_861_Massilia,bacterial-taxa,float64,0,0.0,398,False,0.061465721040189124
BF_g_862_MB-A2-108,bacterial-taxa,float64,0,0.0,351,False,0.17257683215130024
BF_g_865_MBNT15,bacterial-taxa,float64,0,0.0,106,False,0.75177304964539
BF_g_869_Mesorhizobium,bacterial-taxa,float64,0,0.0,411,False,0.030732860520094562
BF_g_876_Methylobacillus,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_878_Methylobacterium-Methylorubrum,bacterial-taxa,float64,0,0.0,385,False,0.09219858156028368
BF_g_879_Methylocaldum,bacterial-taxa,float64,0,0.0,4,False,0.9929078014184397
BF_g_884_Methyloligellaceae,bacterial-taxa,float64,0,0.0,253,False,0.40425531914893614
BF_g_890_Methylophilus,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_891_Methylorosula,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_893_Methylotenera,bacterial-taxa,float64,0,0.0,132,False,0.6903073286052009
BF_g_894_Methylovirgula,bacterial-taxa,float64,0,0.0,53,False,0.8770685579196218
BF_g_896_Micrarchaeales,bacterial-taxa,float64,0,0.0,8,False,0.983451536643026
BF_g_897_Microbacterium,bacterial-taxa,float64,0,0.0,285,False,0.32860520094562645
BF_g_898_Microbispora,bacterial-taxa,float64,0,0.0,156,False,0.6335697399527187
BF_g_900_Microcoleus_PCC-7113,bacterial-taxa,float64,0,0.0,82,False,0.8085106382978723
BF_g_902_Microgenomatia,bacterial-taxa,float64,0,0.0,69,False,0.8392434988179669
BF_g_903_Microlunatus,bacterial-taxa,float64,0,0.0,343,False,0.19148936170212766
BF_g_904_Micromonospora,bacterial-taxa,float64,0,0.0,157,False,0.6312056737588653
BF_g_905_Micropepsaceae,bacterial-taxa,float64,0,0.0,50,False,0.8841607565011821
BF_g_906_Micropepsis,bacterial-taxa,float64,0,0.0,83,False,0.8037825059101655
BF_g_907_Micropruina,bacterial-taxa,float64,0,0.0,15,False,0.966903073286052
BF_g_908_Microtrichales,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_909_Microvirga,bacterial-taxa,float64,0,0.0,352,False,0.1702127659574468
BF_g_910_Minicystis,bacterial-taxa,float64,0,0.0,123,False,0.7115839243498818
BF_g_911_Mitochondria,bacterial-taxa,float64,0,0.0,298,False,0.29314420803782504
BF_g_913_Mizugakiibacter,bacterial-taxa,float64,0,0.0,123,False,0.7115839243498818
BF_g_914_mle1-27,bacterial-taxa,float64,0,0.0,313,False,0.2624113475177305
BF_g_915_mle1-7,bacterial-taxa,float64,0,0.0,336,False,0.20803782505910165
BF_g_917_MND1,bacterial-taxa,float64,0,0.0,347,False,0.18203309692671396
BF_g_918_Mobilitalea,bacterial-taxa,float64,0,0.0,59,False,0.8628841607565012
BF_g_919_Modestobacter,bacterial-taxa,float64,0,0.0,94,False,0.7801418439716312
BF_g_921_Moheibacter,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_924_Motilibacter,bacterial-taxa,float64,0,0.0,66,False,0.8463356973995272
BF_g_926_MSB-4B10,bacterial-taxa,float64,0,0.0,38,False,0.9125295508274232
BF_g_929_Mucilaginibacter,bacterial-taxa,float64,0,0.0,294,False,0.3073286052009456
BF_g_933_MVP-88,bacterial-taxa,float64,0,0.0,147,False,0.6524822695035462
BF_g_936_Mycobacterium,bacterial-taxa,float64,0,0.0,412,False,0.028368794326241134
BF_g_939_Myxococcaceae,bacterial-taxa,float64,0,0.0,88,False,0.7943262411347518
BF_g_940_Myxococcus,bacterial-taxa,float64,0,0.0,84,False,0.8037825059101655
BF_g_941_Nakamurella,bacterial-taxa,float64,0,0.0,408,False,0.037825059101654845
BF_g_942_Nannocystaceae,bacterial-taxa,float64,0,0.0,16,False,0.9645390070921985
BF_g_943_Nannocystis,bacterial-taxa,float64,0,0.0,165,False,0.6122931442080378
BF_g_944_NB1-j,bacterial-taxa,float64,0,0.0,109,False,0.7446808510638298
BF_g_945_Neo-b11,bacterial-taxa,float64,0,0.0,19,False,0.9574468085106383
BF_g_946_Neochlamydia,bacterial-taxa,float64,0,0.0,294,False,0.3049645390070922
BF_g_947_Neorhizobium,bacterial-taxa,float64,0,0.0,7,False,0.9858156028368794
BF_g_948_Nevskia,bacterial-taxa,float64,0,0.0,29,False,0.933806146572104
BF_g_949_Niabella,bacterial-taxa,float64,0,0.0,14,False,0.9692671394799054
BF_g_950_Niastella,bacterial-taxa,float64,0,0.0,318,False,0.25059101654846333
BF_g_951_Nibrella,bacterial-taxa,float64,0,0.0,21,False,0.9527186761229315
BF_g_954_Nitrolancea,bacterial-taxa,float64,0,0.0,237,False,0.44208037825059104
BF_g_956_Nitrosomonas,bacterial-taxa,float64,0,0.0,40,False,0.9078014184397163
BF_g_958_Nitrosospira,bacterial-taxa,float64,0,0.0,389,False,0.08274231678486997
BF_g_960_Nitrospira,bacterial-taxa,float64,0,0.0,423,False,0.0
BF_g_966_Nocardia,bacterial-taxa,float64,0,0.0,117,False,0.723404255319149
BF_g_967_Nocardioides,bacterial-taxa,float64,0,0.0,418,False,0.014184397163120567
BF_g_968_Nocardiopsis,bacterial-taxa,float64,0,0.0,25,False,0.9432624113475178
BF_g_969_Nodosilinea_PCC-7104,bacterial-taxa,float64,0,0.0,11,False,0.9763593380614657
BF_g_970_Nonomuraea,bacterial-taxa,float64,0,0.0,235,False,0.44680851063829785
BF_g_971_Nordella,bacterial-taxa,float64,0,0.0,337,False,0.20567375886524822
BF_g_973_Nostoc_PCC-73102,bacterial-taxa,float64,0,0.0,59,False,0.8628841607565012
BF_g_974_Nostoc_PCC-7524,bacterial-taxa,float64,0,0.0,12,False,0.9739952718676123
BF_g_977_Noviherbaspirillum,bacterial-taxa,float64,0,0.0,315,False,0.2576832151300236
BF_g_978_Novosphingobium,bacterial-taxa,float64,0,0.0,271,False,0.3617021276595745
BF_g_980_NS11-12_marine_group,bacterial-taxa,float64,0,0.0,220,False,0.48226950354609927
BF_g_981_NS9_marine_group,bacterial-taxa,float64,0,0.0,162,False,0.6193853427895981
BF_g_983_Obscuribacteraceae,bacterial-taxa,float64,0,0.0,278,False,0.34515366430260047
BF_g_986_Occallatibacter,bacterial-taxa,float64,0,0.0,227,False,0.4657210401891253
BF_g_988_Oceanobacillus,bacterial-taxa,float64,0,0.0,28,False,0.9361702127659575
BF_g_989_Ochrobactrum,bacterial-taxa,float64,0,0.0,29,False,0.933806146572104
BF_g_990_Oerskovia,bacterial-taxa,float64,0,0.0,10,False,0.9787234042553191
BF_g_991_Ohtaekwangia,bacterial-taxa,float64,0,0.0,225,False,0.47044917257683216
BF_g_992_Oikopleura,bacterial-taxa,float64,0,0.0,6,False,0.9881796690307328
BF_g_993_OLB12,bacterial-taxa,float64,0,0.0,55,False,0.8723404255319149
BF_g_994_OLB13,bacterial-taxa,float64,0,0.0,40,False,0.9078014184397163
BF_g_995_OLB14,bacterial-taxa,float64,0,0.0,400,False,0.05673758865248227
BF_g_996_OLB17,bacterial-taxa,float64,0,0.0,5,False,0.9905437352245863
BF_g_1000_Oligoflexus,bacterial-taxa,float64,0,0.0,271,False,0.3617021276595745
BF_g_1003_OM190,bacterial-taxa,float64,0,0.0,237,False,0.44208037825059104
BF_g_1004_OM27_clade,bacterial-taxa,float64,0,0.0,244,False,0.4231678486997636
BF_g_1005_OM60(NOR5)_clade,bacterial-taxa,float64,0,0.0,22,False,0.950354609929078
BF_g_1006_Omnitrophales,bacterial-taxa,float64,0,0.0,80,False,0.8132387706855791
BF_g_1009_Opitutus,bacterial-taxa,float64,0,0.0,282,False,0.33569739952718675
