actual,probability,non_churn,churn,cum_churn,cum_non_churn,ks
0,0.0,1,0,1.0,0.2014115092290988,0.7985884907709012
0,0.0,1,0,1.0,0.20195439739413681,0.7980456026058632
0,0.0,1,0,1.0,0.20249728555917482,0.7975027144408252
0,0.0,1,0,1.0,0.20304017372421282,0.7969598262757872
0,0.0,1,0,1.0,0.20358306188925082,0.7964169381107492
0,0.0,1,0,1.0,0.20412595005428882,0.7958740499457112
0,0.0,1,0,1.0,0.20466883821932683,0.7953311617806732
0,0.0,1,0,1.0,0.20521172638436483,0.7947882736156352
0,0.0,1,0,1.0,0.20575461454940283,0.7942453854505972
0,0.0,1,0,1.0,0.20629750271444083,0.7937024972855592
0,0.0,1,0,1.0,0.20684039087947884,0.7931596091205212
0,0.0,1,0,1.0,0.20738327904451684,0.7926167209554832
0,0.0,1,0,1.0,0.20792616720955484,0.7920738327904452
0,0.0,1,0,1.0,0.20846905537459284,0.7915309446254072
0,0.0,1,0,1.0,0.20901194353963085,0.7909880564603692
0,0.0,1,0,1.0,0.20955483170466885,0.7904451682953312
0,0.0,1,0,1.0,0.21009771986970685,0.7899022801302932
0,0.0,1,0,1.0,0.21064060803474485,0.7893593919652552
0,0.0,1,0,1.0,0.21118349619978286,0.7888165038002172
0,0.0,1,0,1.0,0.21172638436482086,0.7882736156351792
0,0.0,1,0,1.0,0.21226927252985886,0.7877307274701412
0,0.0,1,0,1.0,0.21281216069489686,0.7871878393051032
0,0.0,1,0,1.0,0.21335504885993486,0.7866449511400652
0,0.0,1,0,1.0,0.21389793702497287,0.7861020629750272
0,0.0,1,0,1.0,0.21444082519001087,0.7855591748099892
0,0.0,1,0,1.0,0.21498371335504887,0.7850162866449512
0,0.0,1,0,1.0,0.21552660152008687,0.7844733984799132
0,0.0,1,0,1.0,0.21606948968512488,0.7839305103148752
0,0.0,1,0,1.0,0.21661237785016288,0.7833876221498371
0,0.0,1,0,1.0,0.21715526601520088,0.7828447339847991
0,0.0,1,0,1.0,0.21769815418023888,0.7823018458197611
0,0.0,1,0,1.0,0.2182410423452769,0.7817589576547231
0,0.0,1,0,1.0,0.21878393051031486,0.7812160694896851
0,0.0,1,0,1.0,0.21932681867535286,0.7806731813246471
0,0.0,1,0,1.0,0.21986970684039087,0.7801302931596091
0,0.0,1,0,1.0,0.22041259500542887,0.7795874049945711
0,0.0,1,0,1.0,0.22095548317046687,0.7790445168295331
0,0.0,1,0,1.0,0.22149837133550487,0.7785016286644951
0,0.0,1,0,1.0,0.22204125950054288,0.7779587404994571
0,0.0,1,0,1.0,0.22258414766558088,0.7774158523344191
0,0.0,1,0,1.0,0.22312703583061888,0.7768729641693811
0,0.0,1,0,1.0,0.22366992399565688,0.7763300760043431
0,0.0,1,0,1.0,0.22421281216069489,0.7757871878393051
0,0.0,1,0,1.0,0.2247557003257329,0.7752442996742671
0,0.0,1,0,1.0,0.2252985884907709,0.7747014115092291
0,0.0,1,0,1.0,0.2258414766558089,0.7741585233441911
0,0.0,1,0,1.0,0.2263843648208469,0.7736156351791531
0,0.0,1,0,1.0,0.2269272529858849,0.7730727470141151
0,0.0,1,0,1.0,0.2274701411509229,0.7725298588490771
0,0.0,1,0,1.0,0.2280130293159609,0.7719869706840391
0,0.0,1,0,1.0,0.2285559174809989,0.7714440825190011
0,0.0,1,0,1.0,0.2290988056460369,0.7709011943539631
0,0.0,1,0,1.0,0.2296416938110749,0.7703583061889251
0,0.0,1,0,1.0,0.2301845819761129,0.7698154180238871
0,0.0,1,0,1.0,0.23072747014115091,0.7692725298588491
0,0.0,1,0,1.0,0.23127035830618892,0.7687296416938111
0,0.0,1,0,1.0,0.23181324647122692,0.7681867535287731
0,0.0,1,0,1.0,0.23235613463626492,0.7676438653637351
0,0.0,1,0,1.0,0.23289902280130292,0.7671009771986971
0,0.0,1,0,1.0,0.23344191096634093,0.7665580890336591
0,0.0,1,0,1.0,0.23398479913137893,0.7660152008686211
0,0.0,1,0,1.0,0.23452768729641693,0.7654723127035831
0,0.0,1,0,1.0,0.23507057546145493,0.7649294245385451
0,0.0,1,0,1.0,0.23561346362649294,0.7643865363735071
0,0.0,1,0,1.0,0.23615635179153094,0.7638436482084691
0,0.0,1,0,1.0,0.23669923995656894,0.7633007600434311
0,0.0,1,0,1.0,0.23724212812160694,0.7627578718783931
0,0.0,1,0,1.0,0.23778501628664495,0.762214983713355
0,0.0,1,0,1.0,0.23832790445168295,0.761672095548317
0,0.0,1,0,1.0,0.23887079261672095,0.761129207383279
0,0.0,1,0,1.0,0.23941368078175895,0.760586319218241
0,0.0,1,0,1.0,0.23995656894679696,0.760043431053203
0,0.0,1,0,1.0,0.24049945711183496,0.759500542888165
0,0.0,1,0,1.0,0.24104234527687296,0.758957654723127
0,0.0,1,0,1.0,0.24158523344191096,0.758414766558089
0,0.0,1,0,1.0,0.24212812160694897,0.757871878393051
0,0.0,1,0,1.0,0.24267100977198697,0.757328990228013
0,0.0,1,0,1.0,0.24321389793702497,0.756786102062975
0,0.0,1,0,1.0,0.24375678610206297,0.756243213897937
0,0.0,1,0,1.0,0.24429967426710097,0.755700325732899
0,0.0,1,0,1.0,0.24484256243213898,0.755157437567861
0,0.0,1,0,1.0,0.24538545059717698,0.754614549402823
0,0.0,1,0,1.0,0.24592833876221498,0.754071661237785
0,0.0,1,0,1.0,0.24647122692725298,0.753528773072747
0,0.0,1,0,1.0,0.247014115092291,0.752985884907709
0,0.0,1,0,1.0,0.247557003257329,0.752442996742671
0,0.0,1,0,1.0,0.248099891422367,0.751900108577633
0,0.0,1,0,1.0,0.248642779587405,0.751357220412595
0,0.0,1,0,1.0,0.249185667752443,0.750814332247557
0,0.0,1,0,1.0,0.249728555917481,0.750271444082519
0,0.0,1,0,1.0,0.250271444082519,0.749728555917481
0,0.0,1,0,1.0,0.250814332247557,0.749185667752443
0,0.0,1,0,1.0,0.251357220412595,0.748642779587405
0,0.0,1,0,1.0,0.251900108577633,0.748099891422367
0,0.0,1,0,1.0,0.252442996742671,0.747557003257329
0,0.0,1,0,1.0,0.252985884907709,0.747014115092291
0,0.0,1,0,1.0,0.253528773072747,0.746471226927253
0,0.0,1,0,1.0,0.254071661237785,0.745928338762215
0,0.0,1,0,1.0,0.254614549402823,0.745385450597177
0,0.0,1,0,1.0,0.255157437567861,0.744842562432139
0,0.0,1,0,1.0,0.255700325732899,0.744299674267101
0,0.0,1,0,1.0,0.256243213897937,0.743756786102063
0,0.0,1,0,1.0,0.25678610206297503,0.743213897937025
0,0.0,1,0,1.0,0.25732899022801303,0.742671009771987
0,0.0,1,0,1.0,0.25787187839305103,0.742128121606949
0,0.0,1,0,1.0,0.25841476655808904,0.741585233441911
0,0.0,1,0,1.0,0.25895765472312704,0.741042345276873
0,0.0,1,0,1.0,0.25950054288816504,0.740499457111835
0,0.0,1,0,1.0,0.26004343105320304,0.739956568946797
0,0.0,1,0,1.0,0.26058631921824105,0.739413680781759
0,0.0,1,0,1.0,0.26112920738327905,0.738870792616721
0,0.0,1,0,1.0,0.26167209554831705,0.738327904451683
0,0.0,1,0,1.0,0.26221498371335505,0.737785016286645
0,0.0,1,0,1.0,0.26275787187839306,0.7372421281216069
0,0.0,1,0,1.0,0.26330076004343106,0.7366992399565689
0,0.0,1,0,1.0,0.26384364820846906,0.7361563517915309
0,0.0,1,0,1.0,0.26438653637350706,0.7356134636264929
0,0.0,1,0,1.0,0.26492942453854507,0.7350705754614549
0,0.0,1,0,1.0,0.26547231270358307,0.7345276872964169
0,0.0,1,0,1.0,0.26601520086862107,0.7339847991313789
0,0.0,1,0,1.0,0.2665580890336591,0.7334419109663409
0,0.0,1,0,1.0,0.2671009771986971,0.7328990228013029
0,0.0,1,0,1.0,0.2676438653637351,0.7323561346362649
0,0.0,1,0,1.0,0.2681867535287731,0.7318132464712269
0,0.0,1,0,1.0,0.2687296416938111,0.7312703583061889
0,0.0,1,0,1.0,0.2692725298588491,0.7307274701411509
0,0.0,1,0,1.0,0.2698154180238871,0.7301845819761129
0,0.0,1,0,1.0,0.2703583061889251,0.7296416938110749
0,0.0,1,0,1.0,0.2709011943539631,0.7290988056460369
0,0.0,1,0,1.0,0.2714440825190011,0.7285559174809989
0,0.0,1,0,1.0,0.2719869706840391,0.7280130293159609
0,0.0,1,0,1.0,0.2725298588490771,0.7274701411509229
0,0.0,1,0,1.0,0.2730727470141151,0.7269272529858849
0,0.0,1,0,1.0,0.2736156351791531,0.7263843648208469
0,0.0,1,0,1.0,0.2741585233441911,0.7258414766558089
0,0.0,1,0,1.0,0.2747014115092291,0.7252985884907709
0,0.0,1,0,1.0,0.2752442996742671,0.7247557003257329
0,0.0,1,0,1.0,0.2757871878393051,0.7242128121606949
0,0.0,1,0,1.0,0.2763300760043431,0.7236699239956569
0,0.0,1,0,1.0,0.2768729641693811,0.7231270358306189
0,0.0,1,0,1.0,0.2774158523344191,0.7225841476655809
0,0.0,1,0,1.0,0.2779587404994571,0.7220412595005429
0,0.0,1,0,1.0,0.2785016286644951,0.7214983713355049
0,0.0,1,0,1.0,0.27904451682953313,0.7209554831704669
0,0.0,1,0,1.0,0.27958740499457113,0.7204125950054289
0,0.0,1,0,1.0,0.28013029315960913,0.7198697068403909
0,0.0,1,0,1.0,0.28067318132464714,0.7193268186753529
0,0.0,1,0,1.0,0.28121606948968514,0.7187839305103149
0,0.0,1,0,1.0,0.28175895765472314,0.7182410423452769
0,0.0,1,0,1.0,0.28230184581976114,0.7176981541802389
0,0.0,1,0,1.0,0.28284473398479915,0.7171552660152009
0,0.0,1,0,1.0,0.28338762214983715,0.7166123778501629
0,0.0,1,0,1.0,0.28393051031487515,0.7160694896851248
0,0.0,1,0,1.0,0.28447339847991315,0.7155266015200868
0,0.0,1,0,1.0,0.28501628664495116,0.7149837133550488
0,0.0,1,0,1.0,0.28555917480998916,0.7144408251900108
0,0.0,1,0,1.0,0.28610206297502716,0.7138979370249728
0,0.0,1,0,1.0,0.28664495114006516,0.7133550488599348
0,0.0,1,0,1.0,0.28718783930510317,0.7128121606948968
0,0.0,1,0,1.0,0.28773072747014117,0.7122692725298588
0,0.0,1,0,1.0,0.28827361563517917,0.7117263843648208
0,0.0,1,0,1.0,0.2888165038002172,0.7111834961997828
0,0.0,1,0,1.0,0.2893593919652552,0.7106406080347448
0,0.0,1,0,1.0,0.2899022801302932,0.7100977198697068
0,0.0,1,0,1.0,0.2904451682953312,0.7095548317046688
0,0.0,1,0,1.0,0.2909880564603692,0.7090119435396308
0,0.0,1,0,1.0,0.2915309446254072,0.7084690553745928
0,0.0,1,0,1.0,0.2920738327904452,0.7079261672095548
0,0.0,1,0,1.0,0.2926167209554832,0.7073832790445168
0,0.0,1,0,1.0,0.2931596091205212,0.7068403908794788
0,0.0,1,0,1.0,0.2937024972855592,0.7062975027144408
0,0.0,1,0,1.0,0.2942453854505972,0.7057546145494028
0,0.0,1,0,1.0,0.2947882736156352,0.7052117263843648
0,0.0,1,0,1.0,0.2953311617806732,0.7046688382193268
0,0.0,1,0,1.0,0.2958740499457112,0.7041259500542888
0,0.0,1,0,1.0,0.2964169381107492,0.7035830618892508
0,0.0,1,0,1.0,0.2969598262757872,0.7030401737242128
0,0.0,1,0,1.0,0.2975027144408252,0.7024972855591748
0,0.0,1,0,1.0,0.2980456026058632,0.7019543973941368
0,0.0,1,0,1.0,0.2985884907709012,0.7014115092290988
0,0.0,1,0,1.0,0.2991313789359392,0.7008686210640608
0,0.0,1,0,1.0,0.2996742671009772,0.7003257328990228
0,0.0,1,0,1.0,0.3002171552660152,0.6997828447339848
0,0.0,1,0,1.0,0.3007600434310532,0.6992399565689468
0,0.0,1,0,1.0,0.30130293159609123,0.6986970684039088
0,0.0,1,0,1.0,0.30184581976112923,0.6981541802388708
0,0.0,1,0,1.0,0.30238870792616723,0.6976112920738328
0,0.0,1,0,1.0,0.30293159609120524,0.6970684039087948
0,0.0,1,0,1.0,0.30347448425624324,0.6965255157437568
0,0.0,1,0,1.0,0.30401737242128124,0.6959826275787188
0,0.0,1,0,1.0,0.30456026058631924,0.6954397394136808
0,0.0,1,0,1.0,0.30510314875135724,0.6948968512486428
0,0.0,1,0,1.0,0.30564603691639525,0.6943539630836048
0,0.0,1,0,1.0,0.30618892508143325,0.6938110749185668
0,0.0,1,0,1.0,0.30673181324647125,0.6932681867535287
0,0.0,1,0,1.0,0.30727470141150925,0.6927252985884907
0,0.0,1,0,1.0,0.30781758957654726,0.6921824104234527
0,0.0,1,0,1.0,0.30836047774158526,0.6916395222584147
0,0.0,1,0,1.0,0.30890336590662326,0.6910966340933767
0,0.0,1,0,1.0,0.30944625407166126,0.6905537459283387
0,0.0,1,0,1.0,0.30998914223669927,0.6900108577633007
0,0.0,1,0,1.0,0.31053203040173727,0.6894679695982627
0,0.0,1,0,1.0,0.31107491856677527,0.6889250814332247
0,0.0,1,0,1.0,0.3116178067318133,0.6883821932681867
0,0.0,1,0,1.0,0.3121606948968513,0.6878393051031487
0,0.0,1,0,1.0,0.3127035830618892,0.6872964169381108
0,0.0,1,0,1.0,0.3132464712269272,0.6867535287730728
0,0.0,1,0,1.0,0.31378935939196523,0.6862106406080348
0,0.0,1,0,1.0,0.31433224755700323,0.6856677524429968
0,0.0,1,0,1.0,0.31487513572204123,0.6851248642779588
0,0.0,1,0,1.0,0.31541802388707924,0.6845819761129208
0,0.0,1,0,1.0,0.31596091205211724,0.6840390879478828
0,0.0,1,0,1.0,0.31650380021715524,0.6834961997828448
0,0.0,1,0,1.0,0.31704668838219324,0.6829533116178068
0,0.0,1,0,1.0,0.31758957654723124,0.6824104234527688
0,0.0,1,0,1.0,0.31813246471226925,0.6818675352877308
0,0.0,1,0,1.0,0.31867535287730725,0.6813246471226928
0,0.0,1,0,1.0,0.31921824104234525,0.6807817589576548
0,0.0,1,0,1.0,0.31976112920738325,0.6802388707926168
0,0.0,1,0,1.0,0.32030401737242126,0.6796959826275788
0,0.0,1,0,1.0,0.32084690553745926,0.6791530944625408
0,0.0,1,0,1.0,0.32138979370249726,0.6786102062975028
0,0.0,1,0,1.0,0.32193268186753526,0.6780673181324648
0,0.0,1,0,1.0,0.32247557003257327,0.6775244299674268
0,0.0,1,0,1.0,0.32301845819761127,0.6769815418023888
0,0.0,1,0,1.0,0.32356134636264927,0.6764386536373508
0,0.0,1,0,1.0,0.3241042345276873,0.6758957654723128
0,0.0,1,0,1.0,0.3246471226927253,0.6753528773072748
0,0.0,1,0,1.0,0.3251900108577633,0.6748099891422368
0,0.0,1,0,1.0,0.3257328990228013,0.6742671009771988
0,0.0,1,0,1.0,0.3262757871878393,0.6737242128121608
0,0.0,1,0,1.0,0.3268186753528773,0.6731813246471228
0,0.0,1,0,1.0,0.3273615635179153,0.6726384364820848
0,0.0,1,0,1.0,0.3279044516829533,0.6720955483170468
0,0.0,1,0,1.0,0.3284473398479913,0.6715526601520088
0,0.0,1,0,1.0,0.3289902280130293,0.6710097719869708
0,0.0,1,0,1.0,0.3295331161780673,0.6704668838219328
0,0.0,1,0,1.0,0.3300760043431053,0.6699239956568948
0,0.0,1,0,1.0,0.3306188925081433,0.6693811074918568
0,0.0,1,0,1.0,0.3311617806731813,0.6688382193268188
0,0.0,1,0,1.0,0.3317046688382193,0.6682953311617807
0,0.0,1,0,1.0,0.3322475570032573,0.6677524429967427
0,0.0,1,0,1.0,0.3327904451682953,0.6672095548317047
0,0.0,1,0,1.0,0.3333333333333333,0.6666666666666667
0,0.0,1,0,1.0,0.3338762214983713,0.6661237785016287
0,0.0,1,0,1.0,0.3344191096634093,0.6655808903365907
0,0.0,1,0,1.0,0.3349619978284473,0.6650380021715527
0,0.0,1,0,1.0,0.3355048859934853,0.6644951140065147
0,0.0,1,0,1.0,0.3360477741585233,0.6639522258414767
0,0.0,1,0,1.0,0.33659066232356133,0.6634093376764387
0,0.0,1,0,1.0,0.33713355048859933,0.6628664495114007
0,0.0,1,0,1.0,0.33767643865363733,0.6623235613463627
0,0.0,1,0,1.0,0.33821932681867534,0.6617806731813247
0,0.0,1,0,1.0,0.33876221498371334,0.6612377850162867
0,0.0,1,0,1.0,0.33930510314875134,0.6606948968512487
0,0.0,1,0,1.0,0.33984799131378934,0.6601520086862107
0,0.0,1,0,1.0,0.34039087947882735,0.6596091205211727
0,0.0,1,0,1.0,0.34093376764386535,0.6590662323561347
0,0.0,1,0,1.0,0.34147665580890335,0.6585233441910967
0,0.0,1,0,1.0,0.34201954397394135,0.6579804560260587
0,0.0,1,0,1.0,0.34256243213897936,0.6574375678610207
0,0.0,1,0,1.0,0.34310532030401736,0.6568946796959827
0,0.0,1,0,1.0,0.34364820846905536,0.6563517915309447
0,0.0,1,0,1.0,0.34419109663409336,0.6558089033659067
0,0.0,1,0,1.0,0.34473398479913137,0.6552660152008687
0,0.0,1,0,1.0,0.34527687296416937,0.6547231270358307
0,0.0,1,0,1.0,0.34581976112920737,0.6541802388707927
0,0.0,1,0,1.0,0.3463626492942454,0.6536373507057547
0,0.0,1,0,1.0,0.3469055374592834,0.6530944625407167
0,0.0,1,0,1.0,0.3474484256243214,0.6525515743756787
0,0.0,1,0,1.0,0.3479913137893594,0.6520086862106407
0,0.0,1,0,1.0,0.3485342019543974,0.6514657980456027
0,0.0,1,0,1.0,0.3490770901194354,0.6509229098805647
0,0.0,1,0,1.0,0.3496199782844734,0.6503800217155267
0,0.0,1,0,1.0,0.3501628664495114,0.6498371335504887
0,0.0,1,0,1.0,0.3507057546145494,0.6492942453854507
0,0.0,1,0,1.0,0.3512486427795874,0.6487513572204127
0,0.0,1,0,1.0,0.3517915309446254,0.6482084690553747
0,0.0,1,0,1.0,0.3523344191096634,0.6476655808903367
0,0.0,1,0,1.0,0.3528773072747014,0.6471226927252987
0,0.0,1,0,1.0,0.3534201954397394,0.6465798045602607
0,0.0,1,0,1.0,0.3539630836047774,0.6460369163952226
0,0.0,1,0,1.0,0.3545059717698154,0.6454940282301846
0,0.0,1,0,1.0,0.3550488599348534,0.6449511400651466
0,0.0,1,0,1.0,0.3555917480998914,0.6444082519001086
0,0.0,1,0,1.0,0.3561346362649294,0.6438653637350706
0,0.0,1,0,1.0,0.3566775244299674,0.6433224755700326
0,0.0,1,0,1.0,0.3572204125950054,0.6427795874049946
0,0.0,1,0,1.0,0.3577633007600434,0.6422366992399566
0,0.0,1,0,1.0,0.3583061889250814,0.6416938110749186
0,0.0,1,0,1.0,0.35884907709011943,0.6411509229098806
0,0.0,1,0,1.0,0.35939196525515743,0.6406080347448426
0,0.0,1,0,1.0,0.35993485342019543,0.6400651465798046
0,0.0,1,0,1.0,0.36047774158523344,0.6395222584147666
0,0.0,1,0,1.0,0.36102062975027144,0.6389793702497286
0,0.0,1,0,1.0,0.36156351791530944,0.6384364820846906
0,0.0,1,0,1.0,0.36210640608034744,0.6378935939196526
0,0.0,1,0,1.0,0.36264929424538545,0.6373507057546146
0,0.0,1,0,1.0,0.36319218241042345,0.6368078175895766
0,0.0,1,0,1.0,0.36373507057546145,0.6362649294245386
0,0.0,1,0,1.0,0.36427795874049945,0.6357220412595006
0,0.0,1,0,1.0,0.36482084690553745,0.6351791530944626
0,0.0,1,0,1.0,0.36536373507057546,0.6346362649294246
0,0.0,1,0,1.0,0.36590662323561346,0.6340933767643866
0,0.0,1,0,1.0,0.36644951140065146,0.6335504885993486
0,0.0,1,0,1.0,0.36699239956568946,0.6330076004343106
0,0.0,1,0,1.0,0.36753528773072747,0.6324647122692726
0,0.0,1,0,1.0,0.36807817589576547,0.6319218241042346
0,0.0,1,0,1.0,0.36862106406080347,0.6313789359391966
0,0.0,1,0,1.0,0.3691639522258415,0.6308360477741586
0,0.0,1,0,1.0,0.3697068403908795,0.6302931596091206
0,0.0,1,0,1.0,0.3702497285559175,0.6297502714440826
0,0.0,1,0,1.0,0.3707926167209555,0.6292073832790446
0,0.0,1,0,1.0,0.3713355048859935,0.6286644951140066
0,0.0,1,0,1.0,0.3718783930510315,0.6281216069489686
0,0.0,1,0,1.0,0.3724212812160695,0.6275787187839306
0,0.0,1,0,1.0,0.3729641693811075,0.6270358306188926
0,0.0,1,0,1.0,0.3735070575461455,0.6264929424538546
0,0.0,1,0,1.0,0.3740499457111835,0.6259500542888166
0,0.0,1,0,1.0,0.3745928338762215,0.6254071661237786
0,0.0,1,0,1.0,0.3751357220412595,0.6248642779587406
0,0.0,1,0,1.0,0.3756786102062975,0.6243213897937026
0,0.0,1,0,1.0,0.3762214983713355,0.6237785016286646
0,0.0,1,0,1.0,0.3767643865363735,0.6232356134636265
0,0.0,1,0,1.0,0.3773072747014115,0.6226927252985885
0,0.0,1,0,1.0,0.3778501628664495,0.6221498371335505
0,0.0,1,0,1.0,0.3783930510314875,0.6216069489685125
0,0.0,1,0,1.0,0.3789359391965255,0.6210640608034745
0,0.0,1,0,1.0,0.3794788273615635,0.6205211726384365
0,0.0,1,0,1.0,0.3800217155266015,0.6199782844733985
0,0.0,1,0,1.0,0.3805646036916395,0.6194353963083605
0,0.0,1,0,1.0,0.3811074918566775,0.6188925081433225
0,0.0,1,0,1.0,0.38165038002171553,0.6183496199782845
0,0.0,1,0,1.0,0.38219326818675353,0.6178067318132465
0,0.0,1,0,1.0,0.38273615635179153,0.6172638436482085
0,0.0,1,0,1.0,0.38327904451682954,0.6167209554831705
0,0.0,1,0,1.0,0.38382193268186754,0.6161780673181325
0,0.0,1,0,1.0,0.38436482084690554,0.6156351791530945
0,0.0,1,0,1.0,0.38490770901194354,0.6150922909880565
0,0.0,1,0,1.0,0.38545059717698155,0.6145494028230185
0,0.0,1,0,1.0,0.38599348534201955,0.6140065146579805
0,0.0,1,0,1.0,0.38653637350705755,0.6134636264929425
0,0.0,1,0,1.0,0.38707926167209555,0.6129207383279045
0,0.0,1,0,1.0,0.38762214983713356,0.6123778501628665
0,0.0,1,0,1.0,0.38816503800217156,0.6118349619978285
0,0.0,1,0,1.0,0.38870792616720956,0.6112920738327905
0,0.0,1,0,1.0,0.38925081433224756,0.6107491856677525
0,0.0,1,0,1.0,0.38979370249728557,0.6102062975027145
0,0.0,1,0,1.0,0.39033659066232357,0.6096634093376765
0,0.0,1,0,1.0,0.39087947882736157,0.6091205211726385
0,0.0,1,0,1.0,0.3914223669923996,0.6085776330076005
0,0.0,1,0,1.0,0.3919652551574376,0.6080347448425625
0,0.0,1,0,1.0,0.3925081433224756,0.6074918566775245
0,0.0,1,0,1.0,0.3930510314875136,0.6069489685124865
0,0.0,1,0,1.0,0.3935939196525516,0.6064060803474485
0,0.0,1,0,1.0,0.3941368078175896,0.6058631921824105
0,0.0,1,0,1.0,0.3946796959826276,0.6053203040173725
0,0.0,1,0,1.0,0.3952225841476656,0.6047774158523345
0,0.0,1,0,1.0,0.3957654723127036,0.6042345276872965
0,0.0,1,0,1.0,0.3963083604777416,0.6036916395222585
0,0.0,1,0,1.0,0.3968512486427796,0.6031487513572205
0,0.0,1,0,1.0,0.3973941368078176,0.6026058631921825
0,0.0,1,0,1.0,0.3979370249728556,0.6020629750271445
0,0.0,1,0,1.0,0.3984799131378936,0.6015200868621065
0,0.0,1,0,1.0,0.3990228013029316,0.6009771986970684
0,0.0,1,0,1.0,0.3995656894679696,0.6004343105320304
0,0.0,1,0,1.0,0.4001085776330076,0.5998914223669924
0,0.0,1,0,1.0,0.4006514657980456,0.5993485342019544
0,0.0,1,0,1.0,0.4011943539630836,0.5988056460369164
0,0.0,1,0,1.0,0.4017372421281216,0.5982627578718784
0,0.0,1,0,1.0,0.4022801302931596,0.5977198697068404
0,0.0,1,0,1.0,0.4028230184581976,0.5971769815418024
0,0.0,1,0,1.0,0.4033659066232356,0.5966340933767644
0,0.0,1,0,1.0,0.40390879478827363,0.5960912052117264
0,0.0,1,0,1.0,0.40445168295331163,0.5955483170466884
0,0.0,1,0,1.0,0.40499457111834963,0.5950054288816504
0,0.0,1,0,1.0,0.40553745928338764,0.5944625407166124
0,0.0,1,0,1.0,0.40608034744842564,0.5939196525515744
0,0.0,1,0,1.0,0.40662323561346364,0.5933767643865364
0,0.0,1,0,1.0,0.40716612377850164,0.5928338762214984
0,0.0,1,0,1.0,0.40770901194353965,0.5922909880564604
0,0.0,1,0,1.0,0.40825190010857765,0.5917480998914224
0,0.0,1,0,1.0,0.40879478827361565,0.5912052117263844
0,0.0,1,0,1.0,0.40933767643865365,0.5906623235613464
0,0.0,1,0,1.0,0.40988056460369166,0.5901194353963084
0,0.0,1,0,1.0,0.41042345276872966,0.5895765472312704
0,0.0,1,0,1.0,0.41096634093376766,0.5890336590662324
0,0.0,1,0,1.0,0.41150922909880566,0.5884907709011944
0,0.0,1,0,1.0,0.41205211726384366,0.5879478827361564
0,0.0,1,0,1.0,0.41259500542888167,0.5874049945711184
0,0.0,1,0,1.0,0.41313789359391967,0.5868621064060804
0,0.0,1,0,1.0,0.41368078175895767,0.5863192182410424
0,0.0,1,0,1.0,0.4142236699239957,0.5857763300760044
0,0.0,1,0,1.0,0.4147665580890337,0.5852334419109664
0,0.0,1,0,1.0,0.4153094462540717,0.5846905537459284
0,0.0,1,0,1.0,0.4158523344191097,0.5841476655808904
0,0.0,1,0,1.0,0.4163952225841477,0.5836047774158524
0,0.0,1,0,1.0,0.4169381107491857,0.5830618892508144
0,0.0,1,0,1.0,0.4174809989142237,0.5825190010857764
0,0.0,1,0,1.0,0.4180238870792617,0.5819761129207384
0,0.0,1,0,1.0,0.4185667752442997,0.5814332247557004
0,0.0,1,0,1.0,0.4191096634093377,0.5808903365906624
0,0.0,1,0,1.0,0.4196525515743757,0.5803474484256244
0,0.0,1,0,1.0,0.4201954397394137,0.5798045602605864
0,0.0,1,0,1.0,0.4207383279044517,0.5792616720955484
0,0.0,1,0,1.0,0.4212812160694897,0.5787187839305103
0,0.0,1,0,1.0,0.4218241042345277,0.5781758957654723
0,0.0,1,0,1.0,0.4223669923995657,0.5776330076004343
0,0.0,1,0,1.0,0.4229098805646037,0.5770901194353963
0,0.0,1,0,1.0,0.4234527687296417,0.5765472312703583
0,0.0,1,0,1.0,0.4239956568946797,0.5760043431053203
0,0.0,1,0,1.0,0.4245385450597177,0.5754614549402823
0,0.0,1,0,1.0,0.4250814332247557,0.5749185667752443
0,0.0,1,0,1.0,0.4256243213897937,0.5743756786102063
0,0.0,1,0,1.0,0.4261672095548317,0.5738327904451683
0,0.0,1,0,1.0,0.42671009771986973,0.5732899022801303
0,0.0,1,0,1.0,0.42725298588490773,0.5727470141150923
0,0.0,1,0,1.0,0.42779587404994573,0.5722041259500543
0,0.0,1,0,1.0,0.42833876221498374,0.5716612377850163
0,0.0,1,0,1.0,0.42888165038002174,0.5711183496199783
0,0.0,1,0,1.0,0.42942453854505974,0.5705754614549403
0,0.0,1,0,1.0,0.42996742671009774,0.5700325732899023
0,0.0,1,0,1.0,0.43051031487513575,0.5694896851248643
0,0.0,1,0,1.0,0.43105320304017375,0.5689467969598263
0,0.0,1,0,1.0,0.43159609120521175,0.5684039087947883
0,0.0,1,0,1.0,0.43213897937024975,0.5678610206297503
0,0.0,1,0,1.0,0.43268186753528776,0.5673181324647123
0,0.0,1,0,1.0,0.43322475570032576,0.5667752442996743
0,0.0,1,0,1.0,0.43376764386536376,0.5662323561346363
0,0.0,1,0,1.0,0.43431053203040176,0.5656894679695983
0,0.0,1,0,1.0,0.43485342019543977,0.5651465798045603
0,0.0,1,0,1.0,0.43539630836047777,0.5646036916395223
0,0.0,1,0,1.0,0.43593919652551577,0.5640608034744843
0,0.0,1,0,1.0,0.4364820846905538,0.5635179153094463
0,0.0,1,0,1.0,0.4370249728555918,0.5629750271444083
0,0.0,1,0,1.0,0.4375678610206297,0.5624321389793703
0,0.0,1,0,1.0,0.4381107491856677,0.5618892508143323
0,0.0,1,0,1.0,0.4386536373507057,0.5613463626492943
